Gene	TPM_average_ZT2	TPM_average_ZT4	TPM_average_ZT6	TPM_average_ZT8	TPM_average_ZT10	TPM_average_ZT12	TPM_average_ZT14	TPM_average_ZT16	TPM_average_ZT18	TPM_average_ZT20	TPM_average_ZT22	TPM_average_ZT24
AT3G61270	5.642857143	5.571428571	6.5	6.5	5.428571429	NA	6.714285714	7.071428571	7.428571429	7.5	7.928571429	10.28571429
AT3G61310	31.42857143	30.57142857	28.57142857	21.85714286	22.5	22.14285714	28.28571429	27.71428571	31.71428571	25.92857143	25.92857143	26.14285714
AT3G61320	22.78571429	17.71428571	16.5	15.35714286	20.28571429	22.42857143	16.92857143	18.35714286	18.35714286	15.85714286	14.5	13.21428571
AT3G61370	12.28571429	12.21428571	14.14285714	14.78571429	18.92857143	20.64285714	17.85714286	14.14285714	15.71428571	13.85714286	12	9.5
AT3G61380	5.214285714	6.642857143	7.928571429	7.428571429	7.714285714	7.357142857	7.571428571	7.5	7.714285714	6.571428571	6.928571429	6.142857143
AT3G61415	12.78571429	11.35714286	12.07142857	11.85714286	13.42857143	12.92857143	14	12.35714286	13.21428571	12.71428571	12.21428571	11.5
AT3G61420	19.85714286	20	15.85714286	11.07142857	9.428571429	9.071428571	13	12.64285714	13.21428571	15.14285714	16.07142857	19.78571429
AT3G61430	501.2857143	359.5	246.7142857	173.0714286	107.0714286	91.57142857	195.7857143	181	171.1428571	219.8571429	312.4285714	469.4285714
AT3G61440	368.7142857	344.9285714	316.3571429	308.1428571	269.9285714	259	483.4285714	521.5	457.9285714	484.7142857	452.0714286	520.5714286
AT3G61460	57.85714286	63.14285714	60.14285714	58.42857143	59.5	48.85714286	69	62.35714286	59.14285714	56.42857143	54.35714286	62.42857143
AT3G61470	2262.714286	2511	2551.785714	2670.357143	2106.714286	1664.5	1460.428571	1225.285714	1196.142857	1581.714286	2069.214286	2284.571429
AT3G61480	24.07142857	26.64285714	27.28571429	25	27.92857143	24.5	29.5	28.92857143	28.92857143	28.07142857	27.92857143	28.64285714
AT3G61490	14.07142857	14.21428571	9.714285714	7.285714286	9.285714286	11.5	9.142857143	9.857142857	10.14285714	8.285714286	8.428571429	8.428571429
AT3G61520	11	11.71428571	16	18.64285714	23.07142857	21.71428571	17.57142857	17.42857143	17.85714286	15.78571429	14.5	12.5
AT3G61530	10	10.5	9.928571429	9.214285714	11	11.42857143	14.21428571	17.35714286	16.78571429	15.85714286	14.5	13.5
AT3G61540	14.57142857	17.28571429	18.35714286	17.57142857	17.92857143	16.64285714	19	21.35714286	20.57142857	19.57142857	19.35714286	20.57142857
AT3G61550	32.07142857	32.78571429	36.5	31.64285714	32.78571429	30.64285714	21.07142857	24.42857143	25.07142857	23.57142857	23.14285714	20.28571429
AT3G61560	22.21428571	19.21428571	21.85714286	20.5	20.71428571	18.07142857	14.78571429	15.21428571	17	15.85714286	15.21428571	17.35714286
AT3G61570	4.928571429	5.785714286	5.714285714	5	5.571428571	NA	5.428571429	5.571428571	5.785714286	5.285714286	5.357142857	5.714285714
AT3G61580	125.2857143	142.3571429	182.5	178.8571429	128.1428571	83.42857143	81.35714286	89.35714286	108.5714286	161	186.5714286	239.3571429
AT3G61590	16.71428571	15	14.14285714	11.57142857	10.42857143	10.21428571	10.85714286	10.42857143	10.71428571	10.64285714	11.14285714	11.78571429
AT3G61600	51.5	47	44.21428571	39.85714286	38.5	36.21428571	50.14285714	53.92857143	53.85714286	59.57142857	63.21428571	72.07142857
AT3G61610	9.785714286	12.5	14.07142857	12	12	12.92857143	10.14285714	10.5	11	9.142857143	9.285714286	8.785714286
AT3G61620	23.57142857	21.57142857	25	24.78571429	26.92857143	28.14285714	23.78571429	23.28571429	23.5	20.35714286	20.28571429	21.5
AT3G61630	9.071428571	5.571428571	6.071428571	6.214285714	5.571428571	5.428571429	8.642857143	8.142857143	8.571428571	9.571428571	9.857142857	13.5
AT3G61640	61.5	57.07142857	69.64285714	70.21428571	68.71428571	63.14285714	73.5	73.07142857	67.21428571	65.28571429	62.5	74.85714286
AT3G61650	13.42857143	14.92857143	16.64285714	14.71428571	16.71428571	16.14285714	14.07142857	14.57142857	14.64285714	12.71428571	13.35714286	12.57142857
AT3G61670	15.21428571	16.85714286	14.5	12.57142857	13.64285714	12.85714286	11.5	12.57142857	12.71428571	11.78571429	12.57142857	12.14285714
AT3G61690	13.14285714	14.5	16	14.85714286	16.5	14.07142857	14.42857143	15.35714286	16	15.35714286	14.57142857	13.07142857
AT3G61700	36.71428571	37.71428571	33.85714286	30	34.71428571	33.85714286	30.92857143	37.5	41.21428571	37.5	33.21428571	32.07142857
AT3G61710	16.57142857	18	17.42857143	15.85714286	16.42857143	15.35714286	17.78571429	17.85714286	18.92857143	19.28571429	18.5	19.64285714
AT3G61750	21.14285714	20.78571429	17.78571429	12.5	9.142857143	8.857142857	6.214285714	7.714285714	9.214285714	8.714285714	9.571428571	10.5
AT3G61770	85.85714286	66	68.5	61.42857143	64.21428571	62.71428571	46.64285714	54.78571429	58.42857143	54.21428571	50.14285714	47.07142857
AT3G61780	11.28571429	11.14285714	12	11.92857143	14.5	13.21428571	11.78571429	13.21428571	13.85714286	13.21428571	12.42857143	10.85714286
AT3G61790	16.21428571	17.28571429	18.21428571	18.28571429	16.85714286	16.07142857	20.07142857	19.85714286	19.28571429	20.28571429	19.92857143	22.28571429
AT3G61820	49.78571429	81.92857143	97.07142857	96.5	101.3571429	86.35714286	41.71428571	45.5	41.64285714	32.21428571	30.5	24.78571429
AT3G61830	10.28571429	11.14285714	10.07142857	7.285714286	7.214285714	8.142857143	7.928571429	8.928571429	9.857142857	8.5	9.642857143	11
AT3G61850	9.928571429	10.35714286	13	13.64285714	13.78571429	12.42857143	14.28571429	14	14.14285714	13	13.42857143	12.42857143
AT3G61860	42.85714286	41.92857143	43.57142857	43.35714286	45.85714286	46.42857143	51.28571429	51.57142857	51.5	50.64285714	46.28571429	52.42857143
AT3G61870	333.4285714	399.7142857	360.3571429	315.5714286	309.8571429	305	252.1428571	251.7857143	206.2142857	248.7142857	240.1428571	245.2142857
AT3G61890	20.21428571	16.57142857	9.642857143	NA	NA	5.428571429	NA	6.071428571	7.214285714	12.21428571	17.07142857	26.28571429
AT3G61898	12	5.785714286	6.142857143	5.142857143	4.142857143	5.071428571	NA	NA	4.928571429	4.071428571	NA	7.214285714
AT3G61930	10.5	NA	NA	NA	NA	NA	NA	NA	9	7.357142857	11.78571429	8.285714286
AT3G61950	8.571428571	10.5	9.285714286	8.071428571	12.28571429	14.57142857	8	8.5	7	NA	NA	NA
AT3G61960	16.85714286	19.78571429	18.85714286	16.64285714	17.85714286	16.14285714	14.42857143	16.35714286	16.78571429	16	15.92857143	16.78571429
AT3G61970	6	7.142857143	6.642857143	5.214285714	6.928571429	8	NA	5.5	5.142857143	NA	NA	NA
AT3G61980	16.71428571	15	15.07142857	14.35714286	15.07142857	16.14285714	16.57142857	15.85714286	16.85714286	15.42857143	17.07142857	19.21428571
AT3G61990	35	34.92857143	34.14285714	33.57142857	30	30.57142857	31.28571429	38.14285714	38.21428571	37.14285714	41.14285714	46.07142857
AT3G62000	16.5	18.78571429	18.85714286	17.28571429	17.64285714	17.92857143	16.14285714	17.14285714	19.14285714	20	18.42857143	18.71428571
AT3G62010	16.92857143	19.14285714	19.21428571	16.28571429	14	11.28571429	16.21428571	17.35714286	18	19.92857143	21.14285714	21.07142857
AT3G62020	20.21428571	18.78571429	19.42857143	16.71428571	16.21428571	17.85714286	16	17.21428571	19.42857143	17.64285714	21.28571429	23
AT3G62030	945.0714286	977.0714286	895.1428571	903.4285714	963.3571429	1065.642857	1065.571429	1134.214286	1043.928571	995.2142857	954.2857143	818
AT3G62040	178.4285714	168.9285714	164.4285714	145	122.3571429	104.9285714	136	125.7142857	148.7142857	159.1428571	183.9285714	202.0714286
AT3G62050	6.214285714	5.5	5.785714286	5.857142857	8.142857143	8.214285714	6.428571429	5.785714286	6.142857143	5.214285714	5.214285714	NA
AT3G62060	7	8.5	10.07142857	9.428571429	12.85714286	14.42857143	15.71428571	13.57142857	14	12.14285714	11.21428571	9.142857143
AT3G62080	6.428571429	7.785714286	7.714285714	7.571428571	7.857142857	7.928571429	9.285714286	11	10.64285714	10.78571429	10	10.42857143
AT3G62110	18.07142857	22.71428571	29.78571429	31.85714286	35.21428571	27.21428571	35.42857143	31	32.21428571	30	27.71428571	22.28571429
AT3G62120	94.78571429	92.07142857	101.7142857	104	110.4285714	100.0714286	107.8571429	103.6428571	103.5714286	96.35714286	95.35714286	96.14285714
AT3G62130	21.07142857	22.5	21.14285714	20.71428571	22.21428571	23.35714286	24.5	26.42857143	26.85714286	26.5	26.28571429	27.71428571
AT3G62140	14.5	16.07142857	15.14285714	14.42857143	15	15.28571429	13.5	14.85714286	14	14.42857143	14.78571429	14.35714286
AT3G62190	43.92857143	48.85714286	46.28571429	39.14285714	37.14285714	36	42.57142857	51.35714286	50.71428571	60.71428571	60.28571429	66.14285714
AT3G62200	6.857142857	7.142857143	7.785714286	7.142857143	8.285714286	7.357142857	6.357142857	7.714285714	7.571428571	7.142857143	7.357142857	7.142857143
AT3G62220	12.28571429	14.78571429	15.07142857	13.64285714	14	13.78571429	13.5	14.07142857	14.28571429	14.5	14.28571429	14.71428571
AT3G62240	14.85714286	15.85714286	16.35714286	15.07142857	16.14285714	14.5	15.28571429	15.78571429	16.5	16.78571429	17.14285714	18.28571429
AT3G62250	643.0714286	620.2142857	664.6428571	724.7857143	769.2857143	810.5714286	762.5	745.8571429	755.4285714	650.1428571	644.0714286	611.3571429
AT3G62260	12.57142857	9.142857143	6.214285714	NA	NA	NA	NA	NA	NA	5.857142857	6.571428571	7.928571429
AT3G62270	27.07142857	43.28571429	47.85714286	42.14285714	36.28571429	32.42857143	30.64285714	25.42857143	31.92857143	32.14285714	34.21428571	29.71428571
AT3G62290	403.5714286	357.7142857	331.3571429	319	312.7857143	292.6428571	407.0714286	476.7142857	511.8571429	564.7142857	611.4285714	688.7857143
AT3G62300	14.07142857	14.14285714	14.92857143	13.78571429	15.35714286	14.78571429	13.35714286	14.71428571	15	13.71428571	13.28571429	13.14285714
AT3G62310	37.21428571	31.92857143	31.92857143	31.85714286	35.42857143	35.5	35	34.14285714	34.78571429	29.64285714	29.07142857	30.28571429
AT3G62330	14	14.28571429	13.78571429	13.35714286	14.28571429	15.78571429	16.35714286	16.07142857	16.85714286	15.07142857	14.92857143	15.07142857
AT3G62360	31.92857143	35.14285714	38.5	37.57142857	41.42857143	36.78571429	44.92857143	43.07142857	44.07142857	42	43.28571429	42.35714286
AT3G62370	14.78571429	17.92857143	20.21428571	19.78571429	20.14285714	18.92857143	28.85714286	25.78571429	24.21428571	23.64285714	23.78571429	23.5
AT3G62390	11	11.85714286	11.28571429	9.428571429	10.28571429	10.71428571	10.21428571	11.57142857	11.42857143	10.85714286	10.92857143	11.64285714
AT3G62400	189.7857143	188.1428571	189.1428571	185.0714286	180.3571429	186.2142857	200.5	205.0714286	209.1428571	198.6428571	185.6428571	183.2142857
AT3G62410	486.5714286	385.7857143	255.8571429	288.3571429	499.5	688.1428571	838.2142857	743	644	692.6428571	573.8571429	401.7857143
AT3G62422	70.85714286	56.71428571	66.42857143	71.78571429	71	62.92857143	72.21428571	65.92857143	73.07142857	71.85714286	71.28571429	70.35714286
AT3G62450	36.5	37.5	41.42857143	43.92857143	47.28571429	43.42857143	50.5	43	50.07142857	46.21428571	41.28571429	49
AT3G62460	69.07142857	58.14285714	66	67.71428571	79.28571429	81.28571429	65.78571429	75	68.14285714	54	50	48.21428571
AT3G62470	6.214285714	6.285714286	6.214285714	5.714285714	7.642857143	8.357142857	10.28571429	9.285714286	9	9.142857143	9	8.071428571
AT3G62530	318.6428571	330.2142857	350.6428571	359.7857143	375.5714286	424.2857143	366.0714286	363.8571429	338.2857143	278.4285714	262.3571429	224.5
AT3G62560	46.42857143	51	51.64285714	48.64285714	42.14285714	42.42857143	45.07142857	50.21428571	50.07142857	50.35714286	51.21428571	51.64285714
AT3G62580	107.2142857	110.9285714	102.8571429	101.7857143	104.7857143	104.9285714	89.71428571	97.07142857	88.28571429	81.5	87.64285714	84.21428571
AT3G62600	51.14285714	51.5	57.21428571	59.57142857	67.21428571	61.28571429	47.42857143	49.64285714	49.78571429	42.85714286	46.57142857	51.85714286
AT3G62620	9.071428571	9.071428571	9.928571429	9.214285714	10.07142857	10.71428571	10.21428571	10.57142857	10	9.071428571	9.142857143	8.642857143
AT3G62630	25.07142857	25.5	31.21428571	35.92857143	35.5	29.78571429	30.85714286	27.21428571	25.92857143	22.42857143	19.92857143	18.78571429
AT3G62650	65.92857143	63.42857143	69	71.92857143	80.14285714	80.78571429	121	108.5714286	98.35714286	113.5714286	109.2857143	148.0714286
AT3G62660	15.92857143	21.92857143	31.35714286	34.78571429	30.71428571	22.42857143	35.92857143	28.85714286	27.78571429	30.07142857	27.71428571	27.5
AT3G62680	13.78571429	17.14285714	17.85714286	21.21428571	16.14285714	11.92857143	14.92857143	18.85714286	20.64285714	16.21428571	18.07142857	24.21428571
AT3G62690	7.785714286	8.714285714	10.07142857	9.857142857	9.928571429	8.857142857	5.142857143	5.071428571	NA	NA	NA	5.357142857
AT3G62700	25	34.14285714	33.5	31.28571429	34.64285714	30.92857143	17.64285714	22.71428571	21.85714286	23.42857143	24.28571429	25.71428571
AT3G62720	13.07142857	10.85714286	12.57142857	13.92857143	10.85714286	9.428571429	13.07142857	11.85714286	11.42857143	11.57142857	11.5	13.14285714
AT3G62740	8.285714286	10.71428571	11.07142857	7.571428571	7.857142857	7.785714286	9.928571429	12.64285714	11.28571429	11.28571429	12.07142857	13.5
AT3G62750	37.85714286	70.5	90.71428571	88.21428571	86.64285714	59.64285714	57.14285714	62.85714286	63.5	58	43.5	29.14285714
AT3G62760	6.428571429	5	5.357142857	7.142857143	6.285714286	5.714285714	7.357142857	8.428571429	7.857142857	7.857142857	8.642857143	9.142857143
AT3G62770	21.85714286	22.57142857	24.14285714	23.92857143	21.92857143	17.71428571	28.21428571	27.21428571	25.28571429	25.64285714	25.42857143	27.21428571
AT3G62790	80.07142857	84.14285714	84.57142857	77	79.92857143	83.78571429	79.21428571	75.5	79.5	78.14285714	74.71428571	75.14285714
AT3G62800	12.42857143	14.21428571	12.78571429	12.42857143	13.35714286	12.85714286	12.85714286	14.28571429	14	13.92857143	13.71428571	14.21428571
AT3G62810	44.35714286	47.21428571	53	57.64285714	60.35714286	63.78571429	60.5	56.92857143	55.92857143	50.64285714	46.28571429	45.28571429
AT3G62820	24.07142857	22.21428571	18	20.21428571	24.64285714	28	38.71428571	49.85714286	50.42857143	56.85714286	54.92857143	55
AT3G62830	65.07142857	67.92857143	73.85714286	77.21428571	73.78571429	69.71428571	71.42857143	74.07142857	74.21428571	66.35714286	72.35714286	69.78571429
AT3G62840	140.4285714	155.6428571	170.2142857	177.5714286	183.7142857	185.5	177.7142857	161.6428571	175.0714286	152.5	149.7857143	141
AT3G62860	8.642857143	9.214285714	9.714285714	9.714285714	8.357142857	7.428571429	11.14285714	10.21428571	10.14285714	12.5	11.64285714	12.78571429
AT3G62870	497	445.1428571	486.3571429	526.4285714	577.7142857	629.5714286	574.7142857	593.5714286	588.6428571	539.1428571	521.7857143	513.6428571
AT3G62880	12.35714286	13.35714286	14.28571429	13.28571429	15.35714286	15	17.85714286	18	17.92857143	18.14285714	17.71428571	17.92857143
AT3G62900	9	9.357142857	9.142857143	8.142857143	8.785714286	8.071428571	8.928571429	9.642857143	10.14285714	10.21428571	10.14285714	10.14285714
AT3G62910	50.85714286	55.35714286	54.85714286	53.28571429	61.64285714	63.92857143	57	55.92857143	55.5	49.85714286	47.28571429	38.07142857
AT3G62920	15.07142857	13.92857143	13.85714286	14.5	14.35714286	17.5	18.57142857	20.07142857	18.85714286	20.42857143	20	20.42857143
AT3G62930	10.28571429	8	8.857142857	11.85714286	12.14285714	9.642857143	16.78571429	22.28571429	20.42857143	17.5	18.07142857	21.14285714
AT3G62940	33.07142857	32.42857143	36.21428571	36.78571429	39.85714286	39.42857143	33	34.71428571	33.85714286	30.57142857	29.85714286	27.78571429
AT3G62970	19.35714286	22.57142857	21.85714286	20.64285714	20.42857143	19.14285714	21.07142857	23.28571429	23.5	22.92857143	22.14285714	22.57142857
AT3G62980	51.28571429	53.92857143	45.78571429	42.78571429	48.07142857	51.5	68.21428571	71.85714286	72.85714286	76	79	79.28571429
AT3G63000	29.5	29.21428571	27.07142857	25.78571429	27.92857143	27.5	34.42857143	35.35714286	35.78571429	37.35714286	37.35714286	38
AT3G63010	10.64285714	10.28571429	9.285714286	10.35714286	9.928571429	8.571428571	11.57142857	11.57142857	11.5	11.21428571	12.07142857	13
AT3G63030	13.57142857	16.35714286	18.57142857	18.5	18.85714286	20	19.07142857	20.78571429	20.92857143	17	17.92857143	15.35714286
AT3G63070	13.85714286	13.35714286	13.28571429	12.21428571	13.57142857	11.78571429	12.42857143	13.21428571	13.57142857	13.28571429	13.64285714	13.64285714
AT3G63080	32.85714286	32.85714286	34.07142857	34.42857143	33.21428571	30.5	41.14285714	43.21428571	39.92857143	39.42857143	40.28571429	44.28571429
AT3G63090	7.357142857	7.142857143	8.785714286	9.571428571	11.35714286	11.64285714	8.571428571	8.357142857	8.285714286	6.928571429	6.357142857	5.857142857
AT3G63110	8.642857143	10.07142857	13.42857143	10.28571429	10.35714286	10.85714286	12.92857143	15.07142857	15.35714286	14.57142857	15.64285714	16
AT3G63120	62.92857143	49.92857143	44.92857143	41	44.14285714	45	46.85714286	45.21428571	47.57142857	43.42857143	43.85714286	48.21428571
AT3G63130	27	27.64285714	30.35714286	28.85714286	32.35714286	32.5	27.35714286	27.21428571	29.14285714	23.78571429	24.64285714	24.21428571
AT3G63140	578.6428571	612.2142857	546.9285714	496.2857143	494.9285714	492.5714286	518.1428571	531.5	511.7857143	530.4285714	535.7857143	450.4285714
AT3G63150	18.85714286	20.92857143	21.64285714	20.57142857	22.5	21.28571429	24	23.5	23	22.78571429	21.64285714	21
AT3G63160	334.5714286	266.5	541	1066.071429	1553.5	1799.285714	1523.928571	1531.785714	1337.928571	1220.785714	837.5	397.4285714
AT3G63170	33.35714286	39.5	42.14285714	43.21428571	47.78571429	47.64285714	46.14285714	45.14285714	44.57142857	38.92857143	38.57142857	33.71428571
AT3G63180	9.714285714	8.857142857	7.642857143	7.714285714	9.142857143	8.857142857	10.64285714	11.21428571	11.57142857	11.5	11.5	11.57142857
AT3G63190	244.4285714	255.4285714	243.5	237.2857143	261.7142857	266.1428571	251.2857143	266.7142857	277.7857143	270.9285714	272.2857143	248.5
AT3G63200	53.07142857	56	53.35714286	49.14285714	52	50.92857143	43.21428571	47.92857143	46.92857143	39.85714286	42.07142857	43.85714286
AT3G63210	27.57142857	34.07142857	35.42857143	38.14285714	40.78571429	34.14285714	41.64285714	51.92857143	46.85714286	46.78571429	41.92857143	47.5
AT3G63220	7.357142857	8	8.142857143	7.714285714	7.428571429	7.357142857	7.357142857	8.357142857	8.285714286	8.5	9.142857143	9.142857143
AT3G63240	5.357142857	5.214285714	5.071428571	NA	5.571428571	5	7.785714286	7.285714286	7.571428571	6.928571429	7.142857143	7.071428571
AT3G63250	28.21428571	30	30.64285714	30.42857143	31.78571429	34.14285714	37.42857143	34.78571429	35.57142857	32.57142857	32.57142857	34.5
AT3G63260	37.92857143	33.57142857	32.57142857	30.42857143	31.92857143	35.35714286	38.21428571	40.28571429	37.85714286	36.85714286	39.5	41.71428571
AT3G63270	10.71428571	10.5	10.71428571	10.71428571	11.35714286	11.42857143	11.64285714	12.21428571	12.42857143	11.35714286	11.78571429	11.5
AT3G63280	5.142857143	6.142857143	5.285714286	NA	5.071428571	NA	NA	5.285714286	5.928571429	5.571428571	5.785714286	5.857142857
AT3G63300	7.5	8.214285714	7.857142857	8.071428571	9.714285714	9.714285714	7.928571429	9.928571429	10.57142857	8.214285714	8.571428571	7.571428571
AT3G63310	63.78571429	58.5	64.21428571	66.92857143	62.64285714	53.64285714	64.64285714	60.14285714	60	61.64285714	65.57142857	78
AT3G63340	16.21428571	16	14.42857143	12.42857143	13.85714286	13.5	13.64285714	14.92857143	15.35714286	15.14285714	15.57142857	16.28571429
AT3G63390	19.21428571	18.85714286	18.78571429	18.5	19.71428571	21.35714286	22.35714286	25.35714286	23.5	24.42857143	22.71428571	24.35714286
