"tracking_id"	"TPM_ZT0_seedling1"	"TPM_ZT0_seedling10"	"TPM_ZT0_seedling12"	"TPM_ZT0_seedling13"	"TPM_ZT0_seedling14"	"TPM_ZT0_seedling15"	"TPM_ZT0_seedling16"	"TPM_ZT0_seedling2"	"TPM_ZT0_seedling4"	"TPM_ZT0_seedling5"	"TPM_ZT0_seedling6"	"TPM_ZT0_seedling7"	"TPM_ZT0_seedling8"	"TPM_ZT0_seedling9"
"AT1G02730"	16.743771	24.366869	18.058161	23.075106	19.929123	16.040407	10.243423	13.822851	17.481792	16.920452	16.812052	15.519085	21.668068	17.029184
"AT1G02740"	7.78324	13.008391	8.437147	9.306003	12.073462	10.455335	10.819798	7.861174	4.32557	8.703554	8.822397	8.857841	8.799324	9.455872
"AT1G02750"	14.530008	20.178587	16.141979	18.733782	16.995924	20.004213	21.076109	19.667725	17.3755	17.70631	11.241802	17.50683	14.586946	22.215715
"AT1G02760"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT1G02770"	0.219115	0.439372	0.939937	0.681439	1.079753	0.495118	0.524089	0.258594	0.976344	0.202492	0.406877	0.27761	0	0.589318
"AT1G02780"	758.114319	852.781128	846.857117	946.724426	967.016541	790.854065	844.664551	789.54248	755.408081	774.976196	828.704895	773.536499	794.718994	767.588379
"AT1G02790"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT1G02800"	3.524832	4.826523	3.395746	4.444602	2.379612	2.937829	0.181861	2.004285	0.907441	0.333336	0.582013	1.091743	4.020258	2.866848
"AT1G02810"	9.362907	19.577843	8.603607	16.974941	23.752056	10.227836	15.156009	11.829083	9.953243	17.053322	15.857861	12.495052	12.235922	14.192581
"AT1G02813"	0	0	0.375665	0	0.222251	0.255219	0	0.507836	0	0	0.420083	0	0	0
"AT1G02816"	28.706221	31.259678	21.837009	26.33812	32.177235	34.325798	32.591545	30.53772	29.864431	28.095533	29.348663	31.586285	31.204863	33.030277
"AT1G02820"	9.949314	12.343921	15.266105	11.289514	12.266726	15.038289	18.433815	13.23429	14.282854	12.357673	14.328657	16.826435	17.412169	14.111642
"AT1G02830"	0	0	0	0	0.333101	0	0	0	0	0	0	0	0	0
"AT1G02840"	148.734711	139.524872	145.693863	141.397827	146.20076	177.418091	155.340042	168.776245	195.640884	147.05101	142.655334	186.956589	140.250305	169.894119
"AT1G02850"	39.565254	34.58474	58.459362	31.895113	45.27232	58.303474	52.05814	53.595406	59.078037	40.841591	41.825455	48.543636	51.300003	44.618629
"AT1G02860"	9.359086	14.474557	12.061412	14.739961	15.070704	15.558579	14.493287	13.105131	11.598307	13.718455	11.64459	13.570739	15.107573	15.068938
"AT1G02870"	32.157509	44.473656	30.441292	38.604778	45.738911	32.835678	34.339561	31.849817	27.433403	31.40078	28.07341	31.74769	28.945719	30.582226
"AT1G02880"	18.006554	18.993927	16.622969	21.890278	25.15505	20.221361	19.94421	20.576448	21.220509	22.650713	22.152914	21.662661	21.557127	19.478527
"AT1G02890"	34.488766	42.619457	35.97242	38.451485	41.724777	37.053009	36.393219	42.789494	43.380169	43.81691	40.193668	41.727528	41.981556	41.680492
"AT1G02900"	35.66293	68.689407	38.492073	68.815208	87.993332	55.051739	65.53511	42.603748	46.29734	58.782204	58.202396	49.818096	60.098648	59.258778
"AT1G02910"	47.547958	51.46291	55.563961	50.870762	53.548416	52.710094	52.986729	55.686325	58.451462	59.015587	46.245899	57.719406	56.727684	51.319462
"AT1G02920"	10.349474	24.563368	25.325989	34.332294	46.360004	13.602047	24.767889	14.282049	13.981351	28.927204	21.388577	18.737429	30.951862	20.009432
"AT1G02930"	3.527579	17.231939	31.442076	20.756472	27.187515	12.087856	15.820902	11.400735	6.515978	13.307305	9.460415	13.872947	8.649783	13.917742
"AT1G02940"	0.341566	0.562953	0.450333	0.564705	0	0.403831	0.210159	0.700702	0.552836	0.154649	0	0.290424	0.084861	0.148462
"AT1G02950"	13.005818	21.3808	18.252819	21.132448	18.97987	16.563231	15.409459	13.932755	16.703363	12.946831	19.127905	12.51	18.072319	16.359177
"AT1G02952"	0	0	0.077829	0	0	0.090694	0	0	0	0.069669	0.440884	0	0	0.067811
"AT1G02960"	15.778165	21.00581	15.032424	16.84366	18.733137	20.683474	19.333061	23.019339	22.88545	18.600573	14.754578	22.216724	13.088715	20.614437
"AT1G02965"	0	0	0.115673	0	0	0	0.037806	0	0	0	0	0	0	0
"AT1G02970"	1.858844	3.136031	2.763112	3.589427	2.996211	2.156852	1.711465	2.711864	2.305175	2.105488	2.573533	2.180917	2.900498	2.042913
"AT1G02980"	0.11393	0	0.202977	0	0.227615	0.066234	0.162161	0	0	0.202852	0	0.094934	0	0.103504
"AT1G02990"	6.225452	7.396308	6.307474	6.313928	7.193038	6.204519	5.001984	7.078053	6.051017	7.895253	6.099139	6.130319	7.40183	6.671271
"AT1G03000"	16.133177	15.357159	13.516437	14.03942	15.316173	15.687638	13.04499	15.704627	16.221054	16.183058	15.685701	16.565666	15.950275	13.395514
"AT1G03010"	1.391037	2.262215	0.938097	1.475088	2.195089	1.290164	1.907593	1.033497	1.529047	1.635682	1.928294	1.769134	1.941282	1.821554
"AT1G03020"	0.474745	1.22285	2.080263	0.806174	0	0	0.802399	0	1.210764	1.231619	0.645902	0.194537	0.882261	0.735727
"AT1G03022"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT1G03030"	17.469921	26.627563	23.002918	26.386307	26.943047	29.297544	26.721928	30.261486	23.63275	23.200022	22.428164	30.008448	20.202873	25.208403
"AT1G03040"	37.449955	47.501034	42.287426	45.456051	43.823879	41.299877	35.957458	38.976662	44.668873	41.078331	36.676544	40.558586	41.312298	42.159103
"AT1G03050"	0	0	0	0	0	0	0.025252	0.147411	0	0.057715	0.129778	0.057654	0	0.059387
"AT1G03055"	8.588783	10.885978	8.146772	8.37115	6.464276	12.965441	12.124884	7.67221	7.986793	10.741132	8.68148	10.541972	7.55128	7.395483
"AT1G03060"	9.297592	10.551998	6.703423	9.315952	9.860135	7.76219	6.244155	10.060328	10.881996	11.400854	9.784651	9.997705	9.424301	8.800378
"AT1G03070"	0.517534	1.794685	2.168853	1.856362	2.854959	1.124883	2.106833	1.40787	1.090095	2.592903	2.965378	2.148057	0.475284	1.875249
"AT1G03080"	16.259951	24.218704	14.739059	20.70517	22.180147	17.226973	15.523641	20.914032	20.571503	20.724102	18.14142	21.002476	20.445173	18.658127
"AT1G03090"	49.487926	33.508163	38.9282	35.777966	42.491993	68.300858	51.006447	66.872887	62.734161	43.199959	30.40667	67.038223	49.519733	47.743961
"AT1G03100"	1.020271	2.418647	2.220932	2.272879	2.089324	1.006893	1.330518	2.181528	2.795908	1.744441	1.869324	0.714914	0.846047	2.03732
"AT1G03103"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT1G03106"	0.286047	0.287743	6.529212	0.174847	0.070479	0.166302	0.697001	0	0	0.132174	0.823032	0.120804	0	0.513742
"AT1G03110"	12.565224	19.064951	13.742946	18.408009	18.800621	12.531817	12.641403	11.530999	12.594472	15.127269	13.112574	12.317599	10.63982	14.514195
"AT1G03120"	0.618117	1.050178	1.293357	2.224571	1.125566	2.404173	2.149175	2.788766	2.584714	1.014521	1.139915	1.092197	0	0.964299
"AT1G03130"	530.25354	605.944824	636.946899	667.672241	550.38385	635.087524	692.787903	502.289215	566.492371	679.652283	752.90033	606.035583	609.220459	651.068604
"AT1G03140"	48.536236	53.687798	49.798512	44.711643	54.031841	63.448776	61.736664	60.548222	60.928421	51.778721	46.803234	63.264938	44.314323	56.586807
"AT1G03150"	20.759523	27.833776	29.528536	32.270752	32.8797	25.577322	29.088522	33.002041	27.978556	24.571667	24.421532	27.449804	26.026638	28.926464
"AT1G03160"	21.142681	23.228434	22.533165	22.233995	20.092672	18.006004	16.118832	18.308725	23.020741	22.907654	20.101612	21.916174	24.026497	21.109692
"AT1G03170"	0	0.423984	0.448553	0.316124	0.389226	0.544213	0.154909	0.897342	0	1.052447	0.240938	0.538038	0.524698	0.567674
"AT1G03180"	4.331159	4.709891	3.665316	4.794232	4.588359	3.448476	3.374209	1.447172	2.018065	2.351411	2.520719	3.258259	3.656747	3.871185
"AT1G03190"	8.586842	7.909887	5.705669	7.298852	9.346555	6.109889	6.686462	6.03933	7.005346	7.19391	5.669899	7.741481	9.293913	7.298056
"AT1G03200"	3.079602	3.723371	2.338882	2.356884	3.846741	3.880166	2.611145	2.391647	1.676282	4.867563	3.06756	3.497417	2.118997	3.012173
"AT1G03210"	27.738941	37.257988	27.468891	35.508724	39.728497	36.430973	36.123707	35.769985	41.053349	38.823795	33.977032	32.038715	45.189564	33.732708
"AT1G03220"	143.55658	191.449692	141.681992	235.706772	264.646027	168.490494	216.629272	202.60672	243.199646	231.283798	214.553329	200.527084	251.009262	165.101883
"AT1G03230"	30.27688	40.202847	25.855356	38.413509	41.69437	32.227814	30.568047	41.118977	37.451786	34.394012	42.823132	39.645664	39.730053	33.434883
"AT1G03240"	0.090925	0.490068	0	0.052821	0	0.150895	0	0	1.073452	0	0	0	0	0.294094
"AT1G03250"	19.758183	27.889904	19.593414	24.400372	24.406113	23.204199	21.187769	18.8647	16.499195	20.809275	18.078482	24.276924	21.711788	23.662752
"AT1G03260"	12.882837	12.976213	7.997268	10.335217	10.409018	11.189276	12.970356	14.530663	10.651209	12.860777	11.981926	14.184052	10.129757	12.649686
"AT1G03270"	4.293666	5.674612	4.458425	5.090909	4.294321	4.161726	3.526278	3.331838	2.848706	4.183821	4.66259	4.270948	3.850594	5.537766
"AT1G03280"	23.251738	31.36482	27.943737	27.03664	29.866013	27.903702	26.698605	23.739046	26.831556	33.216423	27.970608	28.029806	28.949364	28.97163
"AT1G03290"	13.146951	18.41201	14.532168	17.204878	20.045622	16.109337	18.485428	14.545038	12.931699	17.557926	17.851774	15.44716	13.094999	20.231003
"AT1G03300"	3.764011	5.380733	5.436296	3.422276	6.103201	5.251122	4.240725	3.664012	4.270685	4.519903	3.924723	6.34228	5.353973	5.376299
"AT1G03310"	12.900423	17.546223	15.437776	15.836461	13.574947	14.041311	13.447953	14.045835	14.114272	15.313797	14.052568	15.140634	12.91088	15.323444
"AT1G03320"	0	0.857118	1.07097	2.226106	1.457824	0.318276	0	0.471917	0.608632	1.11723	1.918435	1.287464	0	1.357196
"AT1G03330"	32.794758	60.084873	49.341202	48.306026	59.776577	58.648624	63.182163	45.872032	41.53157	50.659664	48.579613	51.318642	49.056442	57.342999
"AT1G03340"	1.273146	3.253233	2.586975	1.982006	3.029204	2.145299	2.478208	0.946518	1.183814	2.663943	2.62178	2.160415	1.061354	2.293436
"AT1G03350"	25.214003	36.962582	27.123177	31.395195	34.237347	28.700994	29.917601	27.805344	27.971216	31.303823	30.433403	30.944687	34.577309	32.428623
"AT1G03360"	12.322342	21.965569	17.340654	17.559206	20.470304	12.431591	16.299892	12.490502	13.550879	14.205541	10.75315	13.106076	14.490807	15.450136
"AT1G03365"	9.311392	12.849153	11.437669	11.742268	11.808926	10.813027	9.077781	10.734612	9.811113	12.893429	10.804358	11.620179	10.561273	12.006384
"AT1G03370"	9.908653	12.255885	9.686055	10.346319	12.473742	10.590429	11.709913	9.885911	12.777417	12.194207	10.593942	11.502235	10.692595	10.438238
"AT1G03380"	17.762346	19.078514	15.740097	20.929392	21.478737	19.547672	18.429167	18.126778	18.631136	20.12734	17.085634	19.137703	17.333092	19.748829
"AT1G03390"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT1G03400"	26.005184	20.797064	29.558973	19.358871	20.689526	30.61013	23.426195	26.247271	26.174147	23.339964	22.848774	24.095203	21.703669	25.905462
"AT1G03410"	4.441223	5.417414	5.603131	4.763517	5.154693	6.183372	6.224205	7.054382	5.242887	6.825942	4.992526	6.352036	4.651935	5.568159
"AT1G03420"	29.492691	35.968441	33.822094	31.969246	32.504276	31.739468	32.317642	34.038937	24.704166	28.19499	30.465397	29.664175	35.660084	32.93494
"AT1G03430"	7.680113	18.478571	14.841409	15.710506	15.272254	14.86774	14.094233	15.541303	10.452077	13.960747	12.283593	14.674625	14.692183	16.38685
"AT1G03440"	16.84197	17.213877	16.698235	16.414679	14.17797	13.300726	13.335278	15.114155	16.370638	18.311724	17.844282	17.166319	19.897224	14.678131
"AT1G03445"	0	0.156127	0.162307	0.173804	0.219992	0.053863	0.057423	0	0	0	0.271664	0.041056	0	0.30111
"AT1G03457"	14.014341	16.696815	16.256548	15.792988	16.525711	20.80526	16.571533	12.510465	16.254316	14.704189	13.53158	16.355751	18.902018	14.278451
"AT1G03470"	4.869988	8.358361	7.478921	7.015662	8.587626	9.233543	4.982546	5.026508	4.663187	6.02045	4.542786	6.730881	7.918996	7.192595
"AT1G03475"	177.938782	195.299789	201.913971	179.53981	174.046585	173.522324	165.787704	184.326324	173.7108	202.313522	186.651764	202.198792	182.200516	168.771271
"AT1G03490"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT1G03495"	0.456989	1.171693	0.604798	0.854367	0.309514	0.668639	0	0.861972	0.573514	0.14124	0.146741	0.67806	0	0.750431
"AT1G03502"	3.705393	5.412756	4.794875	3.809518	7.060064	7.585581	7.564541	1.317395	0.328181	5.491589	5.593446	4.969775	3.890004	6.512558
"AT1G03506"	0	1.604071	5.878459	1.152925	0.641936	1.533762	1.799937	0	1.320808	2.458143	2.760654	3.489253	3.049991	3.153682
"AT1G03510"	1.027573	1.890426	1.594304	2.383929	1.747095	2.283693	1.166704	2.431906	2.817343	2.627918	1.389821	1.49872	1.662483	1.813469
"AT1G03515"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT1G03520"	8.761569	11.354722	8.307996	10.046421	11.725196	12.382272	11.077688	11.07718	9.181789	12.185099	10.13253	11.258052	10.336759	11.74491
"AT1G03530"	8.220127	9.894169	8.860826	10.502913	10.589451	7.244361	7.752299	9.653893	7.894731	8.02953	9.968843	8.608581	9.49608	7.843816
"AT1G03540"	0.952286	2.209253	1.557156	1.894901	2.185008	1.610382	0.449247	1.360949	1.544987	1.438775	1.518551	1.227284	0.307874	1.359574
"AT1G03545"	1.442266	2.293282	1.980889	1.648413	2.59849	2.140687	1.286638	1.216051	1.190861	1.48644	1.189365	1.678512	0.832197	2.044758
"AT1G03550"	13.9104	14.659421	10.855955	17.547888	16.860632	15.200626	13.659843	12.075033	12.074351	15.158134	17.944431	16.236595	11.838061	16.287758
"AT1G03560"	5.198035	6.617928	4.280696	7.284114	6.281096	5.987579	6.171288	7.930029	6.609133	5.85434	5.965232	5.773271	7.303699	5.354875
"AT1G03570"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT1G03580.1"	3.540715	1.873039	3.501478	2.253847	2.04655	3.604953	3.287635	4.061059	4.015146	1.602876	2.0953	3.668519	3.167748	4.173526
"AT1G03590"	27.638203	31.566696	31.268164	27.612844	31.190025	30.709677	29.232815	26.79356	26.962133	25.071039	27.246273	31.605247	21.606289	32.958961
"AT1G03600"	558.130432	542.350098	602.917542	537.171326	459.404938	645.372437	627.404541	602.802124	602.905457	540.222595	591.449768	649.334412	546.08667	582.465149
"AT1G03610"	35.418163	31.02318	28.04451	26.645409	26.520588	38.818005	33.882084	39.240616	36.54314	32.556286	27.700373	38.074589	28.508648	37.526142
"AT1G03620"	5.618771	5.337108	8.360092	4.953701	3.925727	7.220335	3.945213	2.648576	2.790411	4.915238	4.454641	6.459842	0.710079	6.375332
"AT1G03630"	180.296463	208.259705	213.063919	212.572052	183.443665	141.311493	159.933044	118.658661	119.490044	192.974426	204.067993	142.506104	176.241882	181.502136
"AT1G03640"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT1G03650"	4.036329	8.054185	4.135806	7.724065	4.959404	8.393881	9.053502	6.694268	7.619347	6.276959	5.133882	7.398384	2.745672	5.857963
"AT1G03660"	2.411117	5.761829	1.766734	1.075031	5.743866	2.576416	7.427637	2.098752	5.220945	5.88812	3.847382	2.010686	0	2.774771
"AT1G03670"	0	0.04792	0	0	0	0	0	0	0	0	0	0	0	0.064846
"AT1G03680"	307.328186	295.703979	329.430359	286.803345	271.448669	293.551758	307.846283	298.841888	304.23764	321.25177	279.599243	308.778442	304.326935	287.924835
"AT1G03687"	19.780409	23.54895	22.962608	17.880253	22.039064	18.633013	16.881044	24.480757	18.085796	21.212669	17.041637	22.956434	11.783985	18.39196
"AT1G03700"	1.623823	4.856308	1.661743	1.410532	7.839604	1.923333	5.880794	0.932126	1.991724	2.640154	3.747479	2.119178	0.857616	2.81815
"AT1G03710"	0.531995	0.446455	0.234599	0.749528	0	0.312388	0.325151	0	0	0.123318	0	0.113461	0	0
"AT1G03720"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT1G03730"	4.74789	7.273706	3.972954	6.782738	7.002977	5.471265	5.841547	3.238185	4.921793	4.965806	5.609449	4.511908	3.086962	6.391905
"AT1G03740"	9.97739	13.493119	9.966617	14.666214	17.322021	11.856109	13.784692	13.659231	15.216056	13.668361	12.002897	11.794014	13.513605	12.786715
"AT1G03743"	0	1.956503	0	0	1.367852	0	0	0	0	0	0	0	0	0
"AT1G03746"	0	0.94613	0	0	1.345872	0	0	0	0	1.076088	0	0	0	0
"AT1G03750"	4.125093	5.513948	3.571012	5.029334	4.865155	3.640246	3.784839	5.65822	4.766969	4.661099	5.988883	4.215168	3.970914	5.600111
"AT1G03760"	10.445973	12.494761	8.569146	9.559714	12.85372	11.855902	9.55346	11.896435	10.492093	10.205175	9.626952	12.165912	7.354013	12.368319
"AT1G03770"	4.880397	8.66977	4.823963	7.088436	8.239932	6.410299	6.377289	6.600873	4.68891	6.484893	7.80495	8.021464	5.913599	6.679223
"AT1G03780"	7.141432	11.479305	7.293636	10.778655	10.38314	6.895315	3.973406	5.894064	6.737835	8.608091	7.244764	5.788501	10.819665	6.179665
"AT1G03790"	0	0.171046	2.902287	0.051854	0.08647	0	0.206016	0.198907	0	0.236747	0	0.072608	0.351246	0
"AT1G03800"	1.092068	1.006385	1.271539	2.074553	0.903221	1.885182	2.223552	0.624632	1.093556	1.157508	0.877779	1.588322	3.930446	2.413765
"AT1G03810"	0	0.342206	0	0	0	0	0	0	0	0	0	0	0	0
"AT1G03820"	19.530058	29.445543	24.105507	21.554047	24.468758	16.594864	16.725426	9.129345	13.604033	21.860277	18.296478	15.013113	17.861841	23.637024
"AT1G03830"	4.301148	6.709604	4.237857	5.95059	6.24165	4.984859	3.686593	4.488217	3.210211	5.663582	5.201182	4.890144	3.393993	5.040052
"AT1G03840"	4.143912	6.325771	2.07976	6.790649	6.862173	3.24737	4.981945	4.826216	3.556769	4.60021	6.109458	3.545744	4.219182	4.388422
"AT1G03850"	27.443342	40.201046	35.215157	52.437679	58.579514	46.771179	54.467991	31.380226	37.548027	44.595692	54.485104	41.22818	38.249962	38.732742
"AT1G03860"	82.842278	95.672485	74.233124	92.678261	103.765839	78.112663	89.197838	93.145264	72.902336	87.858437	87.787476	86.439415	87.943489	80.610054
"AT1G03870"	255.721771	256.876587	241.412643	256.100311	276.523895	198.961121	212.736023	226.957397	245.387177	268.61319	242.992661	238.710907	265.978027	236.852478
"AT1G03880"	0	0.054317	0	0	0	0	0	0	0	0	0	0.06856	0	0
"AT1G03890"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT1G03900"	93.244263	112.620956	104.322815	107.657646	116.994682	110.458626	112.414383	108.063347	97.350502	100.998322	90.860512	119.47171	108.24971	114.308914
"AT1G03905"	4.233457	7.651288	4.475407	6.395155	8.763464	5.95889	5.773749	4.913965	3.321091	6.672249	5.899841	6.941709	5.689723	8.017916
"AT1G03910"	30.016302	37.690765	32.430672	35.982578	37.944374	40.130486	33.258816	37.687176	39.96698	35.578247	36.020401	37.938034	29.542	34.912411
"AT1G03920"	3.033274	3.963247	2.457147	3.414491	3.610534	2.568711	4.300222	2.309549	2.188514	2.776692	2.477608	3.210963	4.619344	3.19722
"AT1G03930"	24.30929	27.895508	26.355433	26.118481	26.369207	21.261339	21.250635	19.815821	22.806259	24.275095	20.396112	25.724949	21.94169	22.152334
"AT1G03935"	5.992923	8.108715	12.637788	7.867759	8.262331	10.736333	8.687201	3.74019	4.6689	9.865799	8.767993	4.156945	9.860252	17.396315
"AT1G03940"	0.348819	1.352646	0.233825	0.656983	0.447715	0.336948	0	0.816451	0.3422	0.134765	0	0.300063	0.722187	0.31376
"AT1G03950"	11.826938	19.539602	17.270269	16.878012	18.081684	15.654294	15.276568	13.452024	14.60448	16.773605	18.346146	17.673985	12.537221	16.139454
"AT1G03960"	4.156263	6.118503	3.778024	4.932364	5.369542	5.408403	3.039026	5.819955	4.567611	5.513783	3.772412	4.074437	2.838548	3.849621
"AT1G03970"	14.581264	14.219251	13.487402	14.8304	15.838199	15.758343	18.140162	14.884579	16.774235	14.600538	14.208828	15.171309	9.486262	15.710247
"AT1G03980"	0.452256	0.532881	0.370754	0.775865	0.521119	0.457224	0.453226	0.134775	0.171524	0.338271	0.420494	0.30834	0.225529	0.256462
"AT1G03982"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT1G03990"	0	0.157377	0.103716	0.03679	0.060132	0	0	0.067789	0	0	0	0.049829	0	0
"AT1G04000"	16.426254	19.371637	12.104756	17.993576	15.590431	17.949959	13.58363	11.334494	14.27352	20.230806	18.935526	15.876438	15.17419	14.559742
"AT1G04010"	5.0761	5.539632	5.11965	6.780034	7.060556	6.383384	4.969962	6.527164	5.932822	4.726088	5.667803	6.081033	6.088006	6.307302
"AT1G04020"	6.093607	8.007077	4.830728	9.439133	8.677093	7.281279	5.333141	6.915273	7.996961	6.204635	4.843805	5.482305	7.810316	7.288796
"AT1G04030"	4.18112	7.408298	4.034528	6.480325	8.003088	5.951427	5.087392	5.274578	3.778324	5.352622	5.001777	5.922858	4.420587	6.852199
"AT1G04040"	144.070984	233.509628	135.295029	202.100983	239.194061	164.227859	208.847031	190.073746	205.015366	203.894257	192.927887	196.55957	219.384537	216.817032
"AT1G04050"	2.677237	3.948325	2.177314	3.525953	2.969377	2.820715	2.024509	2.870322	2.341663	3.212659	2.539925	3.402781	2.849507	3.256541
"AT1G04070"	13.013162	18.910475	19.697933	17.171749	18.5413	16.341522	14.860843	12.133614	14.288965	16.346365	15.686679	11.681044	13.794362	14.792064
"AT1G04080"	62.458118	63.534878	56.203365	62.833103	63.18586	59.667408	49.401005	67.723106	66.609245	71.21801	60.421253	66.728287	61.905758	60.958244
"AT1G04090"	0.672792	0.710801	0.359758	0.406121	0.413946	0.395861	1.246293	0.472374	0.410711	0.681185	0.77382	0.344534	0.551251	0.363264
"AT1G04100"	3.010543	5.862385	3.028211	3.516817	4.516832	4.227502	3.708125	4.341417	4.564701	4.398578	4.127307	4.029028	3.040697	3.698099
"AT1G04110"	4.855107	6.21482	5.267058	5.139082	5.299823	4.352645	5.352763	2.753392	3.102799	5.572538	5.302295	4.607157	5.577295	6.956695
"AT1G04120"	22.225538	30.885874	23.438784	28.652988	29.95686	21.989756	23.321802	25.796116	24.675533	28.310024	26.039036	25.514866	28.695831	26.782457
"AT1G04130"	7.947369	12.605023	8.734578	12.242061	12.494475	11.281619	9.571323	9.409441	8.48643	9.490808	10.433862	9.444763	7.651306	12.399752
"AT1G04140"	58.442196	54.5247	51.514442	50.595196	57.355789	51.535957	48.811211	62.26598	59.676186	56.190052	52.330235	58.271866	46.106018	54.532608
