Gene	BioVar_ZT2	BioVar_ZT4	BioVar_ZT6	BioVar_ZT8	BioVar_ZT10	BioVar_ZT12	BioVar_ZT14	BioVar_ZT16	BioVar_ZT18	BioVar_ZT20	BioVar_ZT22	BioVar_ZT24
AT1G02000	-1.522205	-2.328072	-3.686909	-1.658424	-3.468501	-2.785716	-3.139864	-1.937887	-2.720824	-1.043623	-0.9715342	-2.113836
AT3G56060	-1.522205	-1.370429	-0.4206535	-2.606523	-2.46623	-2.001234	-1.58551	-0.6531778	-2.808116	-1.729297	-0.6071998	-0.4659154
AT3G03310	-2.309033	-0.6945156	-1.383535	-2.067898	-3.547055	-0.8218512	-1.359839	-1.44645	-1.536982	-0.9209455	-0.07550809	-0.8228237
AT4G08500	-2.345032	-3.274516	-2.712538	-3.027609	-3.002431	-2.684119	-2.750237	-2.773227	-3.393178	-2.793696	-2.630335	-2.76398
AT2G28130	-1.115463	-2.04449	-0.9545807	-2.953107	-3.688865	-2.98825	-1.66578	-1.536193	-1.468747	-2.607333	-2.019986	-1.741344
AT3G12380	-1.115463	-3.351332	-2.767971	-1.951836	-2.522663	-1.893548	-2.961185	-2.659037	-3.429604	-2.939908	-3.69897	-2.409101
AT1G11390	-2.291306	-1.888656	-2.197965	-2.114959	-1.748541	-1.022779	-3.022949	-1.907197	-2.68755	-1.993168	-2.333389	-3.282643
AT2G40980	-2.291306	-2.921054	-2.939529	-2.073749	-2.698871	-2.207204	-2.725458	-2.56384	-3.525672	-1.963087	-1.492068	-2.422855
AT2G43320	-2.291306	-1.266742	-1.913237	-2.181716	-3.160023	-1.753608	-1.296527	-1.212987	-2.12725	-2.1342	-1.866544	-1.204556
AT5G04040	-2.291306	-1.577875	-3.050549	-1.27243	-1.859673	-1.088218	-3.107734	-2.767031	-1.772024	-1.772854	-2.685897	-2.173777
AT1G16680	-2.712881	-3.273602	-1.831116	-1.799294	-1.908678	-2.405862	-1.22917	-3.019565	-1.884754	-3.38786	-2.804868	-2.207274
AT3G54380	-2.712881	-1.758637	-3.839462	-2.614918	-2.285364	-2.379871	-2.964887	-0.9215037	-0.8495009	-0.8718322	-1.097346	-1.042292
AT1G20370	-1.949524	-2.354864	-1.18089	-1.414235	-1.951333	-2.346093	-2.807746	-1.703169	-2.459603	-3.374619	-3.803122	-1.834673
AT1G27430	-1.949524	-1.072057	-1.781098	-1.281248	-1.457075	-0.9751543	-2.162127	-2.327414	-2.032149	-3.044635	-3.286199	-2.535437
AT2G40480	-1.949524	-2.425605	-1.789341	-3.329716	-1.296499	-0.5571893	-1.957079	-1.978263	-1.835263	-0.585011	-1.3051	-0.5500184
AT3G06570	-1.949524	-1.812606	-2.833227	-2.431445	-3.082603	-3.535085	-1.492943	-2.042178	-1.212388	-1.037341	-1.701025	-1.542215
AT3G19670	-1.949524	-1.968129	-1.818362	-0.899591	-1.945392	-1.064286	-1.973567	-2.945584	-2.765617	-2.174741	-2.430902	-1.693976
AT3G63270	-1.686384	-3.258373	-3.203162	-3.044153	-3.505225	-2.571667	-2.826839	-2.556098	-3.162302	-2.294598	-4.170304	-2.148785
AT1G14560	-2.400371	-2.615674	-3.111101	-1.840799	-3.204444	-1.827942	-2.725458	-2.278627	-2.763836	-2.360322	-2.079243	-2.76398
AT1G22730	-2.400371	-2.800903	-2.62068	-1.936542	-2.574483	-1.909815	-2.597949	-2.423688	-1.594088	-2.670414	-3.484683	-2.060153
AT1G53590	-2.400371	-1.508875	-2.569831	-1.655267	-2.235905	-1.254143	-2.217651	-1.968999	-2.554272	-2.124937	-1.532914	-2.077722
AT2G47330	-2.400371	-2.250002	-2.425097	-2.047983	-2.363411	-1.382564	-3.211368	-3.447326	-3.01802	-2.927599	-4.073207	-2.291624
AT1G36990	-1.932417	-4.321995	-2.909431	-2.309831	-2.279511	-2.382089	-2.967805	-3.356993	-3.322879	-1.987595	-3.038382	-3.263041
AT3G19770	-1.932417	-1.871379	-3.713118	-2.479723	-2.706082	-2.187941	-2.905186	-2.559086	-2.202286	-2.008646	-1.999751	-1.816743
AT1G18680	-1.98213	-1.664015	-2.466457	-1.898329	-2.070925	-0.4008445	-2.924017	0.2588604	-1.65837	-0.1296509	0.7431526	-0.3832749
AT1G27850	-1.98213	-2.588306	-2.222983	-1.666612	-1.76677	-2.487913	-2.503246	-2.549143	-3.086118	-2.259606	-3.230677	-1.83271
AT1G55535	-1.98213	-1.7336	-3.376687	-1.42562	-2.29894	-1.365815	-0.8879088	-1.562803	-2.168704	-1.562353	-0.9295655	-1.957378
AT2G33540	-1.98213	-1.995482	-2.818435	-0.9719735	-1.059969	-1.065008	-1.314578	-1.353583	-2.895971	-2.499258	-1.531762	-2.582112
AT3G51770	-1.98213	-2.493829	-3.04574	-1.032274	-2.830134	-1.624869	-1.890208	-2.005165	-2.604512	-1.579128	-1.457977	-2.578995
AT2G22100	-1.319011	-1.461904	-1.246576	-2.625671	-1.615493	-0.7987391	-2.175283	-2.150238	-1.235523	-2.844314	-2.267644	-1.284227
AT3G10360	-3.344281	-1.371026	-1.656571	-0.342213	-1.559533	-1.071576	-2.010459	-1.870029	-3.183749	-1.604797	-1.965873	-1.883621
AT1G24300	-2.553145	-2.623799	-1.710693	-0.3008348	-0.768789	-1.246694	-1.926774	-1.916181	-2.39116	-2.50566	-1.862141	-1.24546
AT5G66210	-2.553145	-2.324358	-0.4860991	-1.152063	-1.512545	-1.465572	-1.573834	-3.092311	-2.522165	0.0948917	-1.0546	-2.258536
AT5G24320	-2.291509	-1.7336	-2.865562	-1.925232	-1.492005	-1.260504	-2.067204	-3.21577	-4.194095	-2.258932	-2.783857	-2.386809
AT3G16990	-1.600589	-1.899317	-1.333433	-1.102109	-1.593943	-1.055898	-1.991095	-0.5429645	-2.729272	-1.141936	-0.5959645	-2.883672
AT1G01500	-1.478884	-2.750866	-2.356757	-2.697033	-3.024818	-1.423533	-1.943291	-2.698095	-2.074602	-1.542465	NA	NA
AT1G34200	-1.478884	-2.641701	-1.231412	-2.439793	-0.9991101	-1.064417	-1.966027	-2.629024	-1.726273	-1.219157	-2.231012	-1.613917
AT5G14850	-1.478884	-2.389539	-2.852732	-1.312948	-3.08997	-1.716656	-2.366497	-3.408036	-3.906486	-1.880888	-2.578846	-3.530131
AT2G32760	-1.930561	-3.115437	-2.499083	-1.25276	-3.487297	-2.441614	-2.241453	-2.206166	-2.691028	-1.638243	-1.639073	-3.030141
AT3G14270	-1.930561	-1.083652	-1.911625	-0.2789182	-0.6487229	-0.7420199	-1.49634	-0.9262635	-2.021522	-0.8951492	-2.943611	-1.097644
AT3G17340	-1.930561	-4.048337	-2.145372	-1.118154	-1.594258	-2.251152	-2.425025	-2.189927	-3.036503	-1.987595	-2.310878	-1.331973
AT1G69580	-2.031002	-2.592491	-1.198902	-0.728404	-3.397465	-0.9441696	-1.722671	-1.561755	-0.7161566	-1.725031	0.02557116	-1.490937
AT2G28250	-2.031002	-1.056401	-2.571657	-1.23787	-3.793183	-0.2971153	-0.6246317	-0.2994142	-0.926228	0.4111013	-0.1193115	-0.6688732
AT3G15070	-2.031002	-1.888656	-3.067466	-1.809418	-1.91313	-1.276719	-1.526816	-1.767485	-1.726273	-1.157673	-1.93579	-1.88584
AT3G16350	-2.031002	-2.63606	-3.142132	-1.711138	-2.635863	-0.7980742	-1.180004	-1.34706	-2.38953	-2.20443	-0.999593	NA
AT3G20250	-2.031002	-1.181221	-0.8006071	-1.212418	-2.462052	-0.6405424	-1.060454	-0.5103617	-1.068671	-0.0888197	-0.2157073	-0.9503337
AT4G14190	-2.031002	-3.054536	-2.434716	-2.067898	-1.554612	-1.967358	-3.556449	-2.60415	-1.713383	-2.648057	-1.236617	-2.707603
AT1G73640	-0.6267408	-1.244382	-2.34883	-1.607613	-1.345855	NA	-2.522629	-0.7687242	-1.098592	-0.03663352	-0.3344346	-0.3333313
AT3G04210	-0.6267408	1.078947	1.412792	0.7882228	-0.1244196	0.6670387	-1.65682	1.853417	0.2232054	0.7813899	1.385838	0.7821337
AT4G27730	-0.6267408	NA	0.1247915	-0.4960075	NA	NA	-1.289765	-2.658232	-2.059179	NA	NA	NA
AT5G02420	-0.8596212	-0.3896928	0.3366929	-0.8687072	-2.239336	-0.04167663	-0.8513715	-1.158848	0.1442011	1.468202	0.7406889	0.1539396
AT1G09730	-2.476989	-2.576017	-1.914894	-1.383324	-2.18907	-1.84269	-3.402239	-2.429222	-2.608037	-2.252716	-3.871185	-2.241709
AT1G24560	-2.476989	-2.469413	-2.447421	-2.446066	-2.817168	-2.350252	-2.725293	-2.387921	-1.944421	-2.017453	-1.60992	-1.785256
AT1G29060	-2.476989	-1.469811	-1.626223	-1.696666	-2.770912	-0.5387306	-1.32098	-2.148346	-0.9782879	-1.549399	-0.2494181	-1.726276
AT4G30780	-2.761661	-2.576017	-2.633119	-2.577428	-2.941713	-0.7910021	-2.587093	-2.626235	-2.271127	-1.865241	-3.279401	-2.458045
AT4G30900	-1.74588	-2.686821	-2.206443	-2.171693	-3.244132	-1.705089	-2.038306	-2.289575	-2.671225	-2.408638	-0.9026117	-3.720535
AT4G37110	-1.74588	-2.59553	-2.391235	-2.625626	-3.031326	-1.349429	-1.910632	-2.992688	-2.8554	-1.507318	-1.439419	-1.392807
AT5G06260	-2.220259	-2.80752	-1.959519	-2.526249	-3.186554	-2.035385	-2.728909	-2.316839	-1.847936	-1.745674	-2.137967	-1.948464
AT1G72560	-1.861577	-2.476195	-1.469658	-1.404828	-1.332395	-0.9772071	-2.914927	-2.970102	-2.744152	-1.863191	-2.844091	-2.027031
AT1G13980	-2.167382	-1.349685	-2.597809	-1.032639	-1.639171	-1.362203	-2.122158	-2.088959	-2.310759	-3.437593	-3.222804	-1.71558
AT4G24560	-2.167382	-1.353936	-1.795036	-0.8814068	-1.506789	-1.05964	-2.066625	-1.96296	-1.959071	-1.121653	-1.811831	-1.249277
AT4G34430	-2.167382	-2.471328	-2.236506	-2.219613	-2.123966	-1.887832	-2.559069	-1.167604	-3.21158	-2.949739	-2.069907	-2.950068
AT3G44940	-1.247135	-1.382483	-2.185191	-2.961364	-2.089702	0.03121755	-1.88713	-1.453229	-1.415031	-1.569141	-0.5988273	-0.5797142
AT5G47790	-1.247135	-3.01211	-4.551465	-2.921419	-2.738435	-3.176552	-2.545321	-2.395126	-3.254083	-2.325691	-2.780181	-2.603548
AT5G65920	-1.247135	-2.434406	-2.939721	-2.78599	-3.376334	-1.667464	-1.317939	-2.134853	-4.333144	-1.823755	-2.377042	-2.099088
AT5G07320	-2.097517	-2.964972	-3.519893	-2.138307	-2.058679	-3.073256	-4.514089	-2.779662	-2.022472	-3.796825	-2.604535	-1.689045
AT3G07440	-2.57799	-2.345347	-1.363719	-2.214239	-2.139493	-2.716666	-1.918694	-1.306233	-1.037634	-3.117432	-1.224905	-1.187583
AT4G30340	-2.57799	-2.144213	-1.131835	-3.317813	-1.748641	-1.656083	-2.586751	-2.16112	-2.170785	-2.462363	-1.844004	-1.382836
AT3G59890	-1.624351	-3.431362	-1.005225	-2.306971	-1.81329	-1.162967	-1.251187	-0.9905359	-1.256322	-0.8909598	-2.13071	-1.223858
AT5G48380	-1.624351	-1.095373	-1.235403	-1.653932	-1.151962	-0.5059127	-1.074502	-1.424322	-1.352914	-1.365176	-1.904133	-2.032775
AT1G05560	-0.689483	NA	NA	0.1240065	-1.876766	0.9035832	0.6356626	0.3616264	-0.1635408	-1.241087	0.01464482	-0.8313287
AT5G16600	-0.689483	-1.0715	-1.55049	-2.194196	-1.947685	-0.1418598	-1.209945	-1.433253	-2.076222	-0.4346023	0.5849778	-0.3719685
AT1G18300	-0.7690671	-2.789267	-1.676727	-1.468285	-2.540112	NA	NA	-2.194706	-1.158514	-1.98035	-1.245327	-2.204009
AT1G24577	-0.7690671	-0.5191983	-0.9210733	-1.257637	-0.992064	-0.69904	-0.479276	-1.18251	-0.128172	-0.2014585	-0.8865941	-0.1353692
AT5G37630	-0.7690671	-4.19181	-1.584547	-1.453105	-1.818322	-1.528121	-2.832173	-1.559033	-2.699074	NA	NA	NA
AT1G77480	-2.725065	-2.728652	-2.68279	-2.172417	-3.485816	-1.119396	-3.613365	-2.389167	-0.7396688	-1.95589	-1.883369	-2.09372
AT5G61810	-2.725065	-1.498003	-1.60846	-1.103022	-0.7278045	-0.05757533	-1.952638	-1.002396	-1.223059	-0.4525052	-0.5907576	NA
AT1G49710	-3.17979	-1.447926	-1.775602	-2.688073	-3.984678	-2.116116	-3.914011	-2.197968	-2.94645	-2.280524	-2.537826	-2.407341
AT5G64390	-1.145882	-1.73109	-2.211627	-0.2685784	-1.79405	-0.6378142	-1.920139	-2.301956	-2.632694	-2.497227	-2.059917	-1.389459
AT2G36740	-1.315332	-3.915239	-2.65129	-3.025693	-2.196712	-2.439461	-3.021423	-2.351175	-2.868916	-2.305871	-2.317682	-0.9113365
AT4G36380	-1.315332	-1.178265	-1.456424	-1.950365	-2.526043	-0.3978315	-1.63136	-0.6099043	-1.28284	-0.02412979	0.5815513	-1.225067
AT3G03610	-2.347795	-1.78637	-1.084311	-2.013188	-3.33466	-1.376052	-0.9637439	-1.80834	-2.7747	-0.8703194	-1.234883	-1.171645
AT5G03320	-2.347795	-1.866749	-2.581822	-3.43007	-4.156626	-3.323605	-3.124036	-2.932604	-1.289836	-2.276194	-2.437747	-2.06722
AT1G47270	-1.585486	-2.833667	-1.901462	-2.272983	-3.968382	-1.119686	-1.317474	-1.34271	-0.4629463	-0.4469651	-0.4197495	-0.9312802
AT3G47120	-1.585486	-1.812574	-3.358811	-1.235196	-2.767436	-1.981667	-2.714169	-3.706118	-2.199306	-0.4925369	-1.838036	-1.578888
AT5G17690	-1.585486	-2.790574	-3.266075	-3.03055	-2.294069	-2.078577	-2.815651	-3.112255	-2.405743	-2.258932	-1.829592	-2.385268
AT3G12710	-1.065396	-1.193668	-1.867121	-2.413913	-2.060877	-1.499331	-1.59601	-1.512778	-0.05187713	0.810774	-0.3202099	1.465872
AT5G23720	-1.065396	-1.414024	-2.336202	-2.11974	-3.545429	-1.5174	-2.867477	-1.354994	-2.225851	-1.690649	-1.846191	-1.744492
AT5G38895	-1.065396	-0.7840109	-1.27919	-1.838903	-2.006433	-1.319026	-2.4675	-1.921948	-0.6811535	-1.92669	-0.9944398	-1.616746
AT1G66750	-1.822015	-1.745277	-2.865562	-1.734593	-2.203332	-2.026576	-1.906163	-1.317465	-2.561734	-1.525822	-3.149068	-2.142431
AT2G42700	-1.442824	-2.577972	-2.858524	-2.09591	-1.931303	-2.07111	-2.15631	-3.200659	-2.393577	-3.026356	-2.430902	-2.252316
AT3G18710	-1.442824	-1.574633	-2.371959	-2.431445	-0.8726614	0.3748003	-1.941915	0.09403294	-1.138264	-0.784245	-0.6241739	-0.6019634
AT4G21215	-1.442824	-1.201352	-0.6419414	-0.9658035	-0.3155355	0.3425811	-0.8363276	-0.4587032	-1.886174	-0.209484	0.003210108	-0.1340006
AT4G34860	-1.442824	-1.185795	-1.279229	-1.932428	-1.839545	-0.834645	-1.329713	-1.354994	-2.54359	-0.3235866	-0.9864182	-1.223858
AT5G08660	-1.442824	-1.598972	-2.615971	-2.346182	-2.484626	-1.556537	-2.302014	-3.007086	-2.400372	-3.16409	-1.985106	-2.191296
AT4G18890	-1.46082	-1.725138	-1.648022	-2.138083	-1.047491	0.1478194	-1.11165	-0.854743	-1.133897	-1.040623	-0.4671233	-1.554316
AT5G01510	-1.46082	-2.156528	-2.234037	-3.040177	-2.965089	-1.46102	-2.788494	-3.259998	-2.548291	-2.491283	-2.89279	-2.723766
AT3G05670	-2.18383	-2.346679	-3.355285	-1.528935	-1.975938	-2.017174	-2.115912	-2.061391	-2.403181	-2.576686	-2.525462	-1.709101
AT3G18295	-2.18383	-2.29194	-2.45844	-2.678244	-2.822374	-1.878669	-1.624632	-0.7923037	-1.272858	-0.674191	-1.638068	-0.8227374
AT3G50780	-2.18383	-1.77887	-1.42166	-2.419972	-2.485294	-1.552014	-3.310753	-2.041655	-2.225393	-1.186205	-2.541976	-1.527778
AT4G38980	-2.18383	-2.407869	-2.490475	-2.856852	-3.674551	-0.8134746	-3.253072	-2.371026	-2.137029	-1.720769	-1.871726	-1.718407
AT1G31220	-1.974108	-2.833667	-2.818435	-2.896272	-2.145346	-2.076461	-1.454109	-0.8813893	-3.286222	-1.672674	-1.969449	-1.562801
AT3G52905	-1.974108	-1.188125	-2.14265	-1.698807	-1.721903	-0.1864987	-2.063434	-1.740937	-1.314684	-1.243404	0.01004785	-0.8964534
AT2G42790	-2.708178	-0.937731	-1.076546	-1.335426	-2.939185	-1.392161	-0.5596795	-0.7032803	-0.5841894	-0.5734382	-0.9359749	-2.348892
AT1G19710	-3.031879	-2.11147	-2.182304	-2.370299	-4.230916	-1.588485	-1.587809	-0.885866	-3.101865	-1.053315	-2.096183	-2.04103
AT2G42270	-1.365101	-1.005222	-0.926027	-0.2891868	-0.6666207	-1.265629	-1.806357	-2.498187	-2.720824	-1.22352	-0.8816333	-1.814337
AT4G15180	-1.365101	-1.503616	-1.536484	0.03059039	-0.9317765	-0.735851	-2.314149	-1.912001	-1.827018	-2.041183	-2.225417	-2.875843
AT5G53150	-1.365101	-1.546091	-2.988781	-0.9950237	-1.183102	-1.797658	-1.958812	-2.904712	-2.496804	-1.534653	-0.8781139	-1.892407
AT1G26960	-1.563826	-1.560526	-1.88583	-0.8399821	-2.875169	-0.9369403	-1.740864	-0.9848421	-1.051024	-1.007144	-0.3568951	-1.176182
AT5G41800	-1.563826	-2.365115	-1.568665	-2.159639	-3.117856	-1.404238	-1.601852	-1.43733	-3.49729	-0.5502299	-2.388593	-1.744492
AT1G31320	-1.49225	-1.982359	-1.550614	-0.987322	-0.7215157	-0.5295015	-1.571674	-0.5990987	-0.4913244	-0.2342372	-0.06209236	-0.5018526
AT5G05890	-1.49225	-1.577389	-2.576872	-1.837619	-2.880209	-1.546152	-2.583216	-1.394635	-2.788991	-0.348554	-2.13071	-1.094164
AT3G15470	-4.236068	-2.527882	-2.501946	-1.244777	-2.713171	-2.703205	-2.705043	-2.048954	-3.283732	-3.085322	-3.634125	-2.433233
AT1G32150	-2.311393	-4.489065	-3.706103	-2.96064	-4.410626	-1.213338	-2.166081	-3.116005	-2.048734	-1.743963	-1.829349	-2.451824
AT2G22120	-2.311393	-2.140122	-2.821271	-2.012562	-1.875228	-1.588485	-4.043446	-2.157668	-1.572413	-2.303785	-1.671282	-2.99494
AT1G17520	-1.663161	-2.156528	-2.182735	-1.767895	-3.819302	-2.449651	-2.844364	-1.818301	-2.048734	-2.124937	-1.319133	-1.689045
AT1G78650	-1.663161	-3.155455	-1.740867	-1.807746	-3.012337	-3.588324	-3.040075	-1.403311	-2.181597	-1.471592	-2.203196	-1.946644
AT2G20850	-1.663161	-2.588306	-2.451982	-1.137334	-1.403109	-2.024824	-2.289737	-2.416458	-1.779848	-2.286513	-1.278941	-2.052819
AT3G45650	-1.663161	-0.2270475	-0.06780195	-1.4795	-3.067306	-0.4459736	-0.5406876	-0.1785845	-1.158253	-0.04691398	-0.2040847	-1.202384
AT4G18240	-1.663161	-1.853332	-1.529209	0.8693383	0.7185563	1.451721	-0.4939246	-0.5276066	-0.4444946	-0.6417638	-0.5618585	-1.19719
AT5G03690	-1.663161	-1.862226	-2.210424	-2.293608	-2.584927	-2.350252	-4.235376	-3.69432	-3.069719	-1.632236	-1.737818	-3.031565
AT5G13590	-1.663161	-2.017176	-1.515176	-0.3756771	-1.284931	-0.9854302	-1.256513	-3.243872	-2.754826	-2.731841	-2.808027	-1.59366
AT5G54910	-1.663161	-4.354154	-1.011771	-1.171526	-1.138134	-2.331818	-1.656748	-1.015433	-2.908789	-1.821584	-1.891615	-1.906763
AT2G34450	-1.936894	-2.437472	-1.467164	-2.709093	-2.474647	-1.337841	-2.429949	-1.46407	-3.150228	-1.998842	-1.139442	-1.814337
AT4G21460	-2.586567	-1.89509	-2.885166	-3.128999	-3.387699	-1.941365	-2.191031	-1.462223	-2.774338	-1.455248	-3.601841	-1.854753
AT3G20560	-2.406882	-2.182076	-2.355383	-1.398374	-3.368735	-1.133832	-2.691117	-2.117852	-2.363979	-0.7996143	-2.489191	-1.363885
AT1G27440	-1.317188	-1.347561	-1.996657	-2.423892	-2.341432	-0.5427829	-2.270459	-1.774381	-2.895971	-0.6346681	-1.673849	-1.319123
AT1G60390	-1.317188	-1.73109	-2.190506	-1.573716	-2.926587	-0.9130683	-1.077877	-0.8459345	-2.495884	-0.09921814	-0.8699698	-1.31361
AT4G11640	-1.317188	-2.434406	-2.608326	-1.701784	-2.64098	-2.314416	-1.628857	-1.342729	-3.09922	-1.058516	-1.025037	-1.361681
AT5G08380	-1.317188	-2.777002	-2.534696	-2.814415	-1.954403	-2.282224	-1.786878	-1.604228	-2.018835	-1.103998	-0.5272299	-2.565008
AT4G19550	-0.9379232	-1.03764	-2.176142	-1.235196	-1.041691	-1.70854	-2.590996	-1.415813	-0.7686772	-0.5880461	0.1539371	-1.917068
AT5G13060	-0.9379232	-2.236804	-1.876725	-1.314761	-2.666651	-1.265629	NA	-1.735308	-1.730235	NA	NA	NA
AT3G47610	-2.94434	-2.526662	-3.473591	-3.968555	-3.915026	-2.761838	-2.666952	-0.7666071	-0.269728	-0.1412505	-0.8192371	-0.7102225
AT1G13170	-2.566941	-3.762632	-3.034156	-1.695575	-1.874536	-2.457806	-2.188208	-0.9697012	-2.116052	-0.5897514	-2.705895	-1.566222
AT1G55730	-1.537692	-0.9960127	-2.582039	-1.892028	-4.937361	-1.784555	-1.399815	-1.509095	-1.676247	-0.8938404	-0.8939776	-0.6256451
AT5G48600	-1.537692	-2.143464	-1.438117	-1.008907	-0.9322479	-0.9585879	-1.87048	-0.09061115	-2.005648	-1.247685	-2.254374	-0.3134137
AT1G59520	-2.694102	-2.173118	-2.349172	-1.875016	-3.249458	-1.307804	-1.568423	-2.469923	-2.9301	-2.731841	-0.6481267	-1.255697
AT3G15115	-2.694102	-3.066423	-2.148839	-1.602741	NA	NA	NA	NA	-1.5828	-1.825045	-1.253762	-1.506297
AT5G42870	-2.694102	-1.024848	-2.104712	-0.8463444	-1.697212	-1.308632	-2.507947	-1.543875	-2.390296	-2.039511	-1.896314	-1.263951
AT3G21230	-1.446754	-1.336912	-2.755357	-1.821859	-2.128932	-1.002299	-2.382542	-1.946775	-1.361046	-1.225768	-0.4611978	-1.042536
AT1G51450	-1.138007	-2.183315	-2.543685	-3.080295	-3.130383	-2.009665	-4.252431	-3.172484	-2.029508	-2.191782	-1.639049	-3.567027
AT2G42040	-1.138007	-1.003085	-0.6087453	-2.442227	-2.926587	-1.429126	-0.08531244	-2.332411	-1.741709	-1.584271	-1.388978	-1.776083
AT3G46790	-1.138007	-3.761969	-2.11047	-2.399195	-1.493784	-1.231033	-2.974248	-2.651357	-2.64301	-3.711047	-2.910874	-2.422285
AT1G03000	-1.917114	-2.360687	-2.639827	-1.149864	-2.286479	-1.796289	-2.492863	-3.671589	-2.136965	-3.487689	-2.450295	-3.646453
AT1G18880	-1.917114	-0.5511205	-1.913237	-0.8012965	-1.993665	0.04381958	-0.8170781	0.6600859	-0.8845393	1.292141	0.2600659	-1.197793
AT1G27690	-1.917114	-2.361548	-2.943959	-3.440808	-3.461579	-1.705037	-2.26575	-2.659022	-1.641643	-1.293699	-0.9557981	-2.627134
AT1G27752	-1.917114	-2.068239	-2.274716	-1.095205	-2.917558	-1.539676	-2.726223	-2.457555	-1.801675	-2.292555	-2.385092	-1.695511
AT5G28220	-1.917114	-2.832044	-2.68279	-1.876615	-2.723463	-1.738955	-1.599796	-1.37362	-2.183383	-2.031034	-2.666413	-1.534549
AT1G17970	-2.021651	-2.694122	-2.817354	-1.839431	-3.09513	-1.99603	-1.890208	-3.113156	-2.07125	-2.420627	-2.431026	-2.321072
AT1G67490	-2.021651	-2.558192	-2.987478	-1.205172	-2.021938	-1.381678	-3.099982	-2.448508	-2.830072	-2.260822	-3.139252	-2.191296
AT2G47410	-2.021651	-1.78637	-1.293544	-0.1659203	-1.157638	-1.39694	-1.762333	-2.411421	-2.509448	-1.533912	-1.82928	-2.413188
AT3G49600	-2.021651	-2.551722	-2.574598	-1.46382	-2.907767	-2.032202	-2.535118	-2.083545	-4.025775	-1.729297	-2.260027	-1.315971
AT5G27490	-2.021651	-1.854253	-3.376687	-2.726622	-3.003563	-1.174406	-0.9117106	-1.154343	-2.346017	-1.081431	-1.140399	-2.632171
AT2G39660	-2.569043	-1.589592	-1.393617	-0.4473306	-1.553817	-0.5266611	-1.564727	-1.747998	-1.251906	-2.272656	-1.600057	-2.450534
AT1G03740	-1.811824	-1.002934	-1.713453	-1.618854	-0.883385	-0.3979678	-0.949292	-2.391534	-1.618003	-1.163092	-1.699303	-1.382836
AT1G48490	-1.811824	-1.649601	-2.819627	-1.119834	-3.20686	-2.393027	-2.277231	-2.254005	-1.853783	-2.264508	-2.388628	-2.207274
AT5G43920	-1.811824	-3.762405	-2.705387	-2.091317	-2.598127	-1.726169	-2.492434	-1.78827	-2.730145	-3.567939	-2.411807	-2.572803
AT1G67140	-2.182185	-2.162352	-2.246199	-0.7263473	-1.117899	-0.7539112	-1.779909	-0.800177	-2.035631	-0.7981594	-2.366078	-1.292437
AT3G55640	-2.182185	-2.672436	-3.083442	-3.022558	-2.478498	-1.389989	-1.671904	-2.238663	-2.231104	-3.421252	-1.870946	-1.604131
AT5G02470	-2.182185	-1.813872	-1.330215	-2.29407	-2.881342	-2.513938	-1.717996	-1.503161	-1.242465	-2.954325	-1.657661	-1.662491
AT1G56670	-1.793866	-1.489065	-2.922478	-2.752738	-2.193934	-0.4492868	NA	NA	NA	NA	NA	NA
AT1G22040	-1.845269	-0.9614553	-3.221211	-1.711138	-2.096613	-1.285249	-2.664578	-2.385695	-2.402026	-4.110203	-2.261837	-2.386809
AT3G21790	-1.845269	-2.670637	-3.490151	-1.100535	-1.867837	-0.6235619	-1.011231	-0.7183965	-1.523992	-0.9545284	-1.242826	-0.6409433
AT4G35270	-1.845269	-0.6688288	-2.210424	-1.031984	-2.269398	-1.206325	-2.188652	-1.816686	-2.576644	-1.604266	-2.278125	-2.813654
AT1G26930	-2.274928	-0.9321174	-2.517766	-2.040709	-3.341975	-1.072437	-0.4832117	-0.3797314	-0.1981357	-0.07961299	0.8424268	-0.1642654
AT2G46560	-2.274928	-0.7961675	-2.199028	-0.183032	-1.216943	-0.6499096	-2.236169	-1.52791	-2.856089	-1.36896	-2.514324	-2.66646
AT4G38730	-2.274928	-1.759923	-2.943959	-2.089154	-2.222077	-1.524238	-1.500123	-4.069686	-2.667376	-2.229502	-1.036085	-1.849722
AT5G61140	-2.274928	-1.338918	-1.512745	-0.6250655	-1.206124	-0.7253492	-2.17859	-2.098198	-1.561296	-1.817644	-1.662977	-2.462066
AT3G01170	-2.593377	-2.48428	-3.075266	-0.9855621	-2.274542	-0.6680498	-1.155455	-2.459717	-1.592362	-2.208462	-1.522224	-2.100092
AT3G21630	-2.593377	-1.546573	-1.855056	-3.014527	-2.589358	-0.7033309	-3.793585	-2.02359	-1.483405	-1.671144	-0.5026449	-1.293144
AT3G48450	-1.791148	1.096027	0.7164799	0.7606507	0.5627366	1.422741	2.188651	2.174393	1.089739	2.598523	2.009011	2.804511
AT4G32440	-1.791148	-1.973421	-2.200737	-1.530748	-3.298557	-2.305988	-1.642748	-2.198737	-1.702543	-1.71581	-2.283745	-1.352723
AT3G62200	-0.9331054	-1.620682	-2.247432	-0.08824941	-2.140706	-0.8703257	-1.769746	-2.229072	-1.612016	-1.714076	-1.84793	-2.281615
AT3G48350	-1.190596	-2.496939	-0.8535265	-2.281367	-2.775036	-0.8220875	-1.261254	-1.216939	-1.097432	-1.490548	-0.3261517	-0.3955125
