Name	seedling1	seedling2	seedling4	seedling5	seedling6	seedling7	seedling8	seedling9	seedling10	seedling12	seedling13	seedling14	seedling15	seedling16
AT1G02800	2.42206	1.57572	0.771668	0.290367	0.652447	0.710564	3.60357	2.22014	3.43404	2.58778	3.23517	1.85217	2.06241	0.117497
AT1G02810	7.11968	9.03282	6.96717	12.8144	12.6387	8.95705	9.38422	10.8547	13.8363	6.70941	12.505	16.9619	7.26745	9.98714
AT1G02813	0	0.418609	0	0	0.318124	0	0	0	0	0.319436	0	0.174999	0.196165	0
AT1G02816	29.7444	34.2074	38.1707	29.5078	34.6318	31.841	34.1494	30.7634	31.9836	25.9195	29.0425	36.8035	37.8375	38.1784
AT1G02820	7.07827	12.4129	16.3194	11.7549	13.1308	14.6939	15.7975	12.2488	10.7065	16.0419	10.2597	11.5423	14.95	18.7794
AT1G02830	0	0	0	0	0	0	0	0	0	0	0	0.482049	0	0
AT1G02840	89.7262	126.9037	137.3448	104.9491	99.0523	128.649	104.897	114.3396	95.8076	106.6188	101.9298	106.6825	123.2863	110.6129
AT1G02850	29.95106	46.8053	52.38561	34.309786	36.140412	38.34822	47.78476	33.053411	26.496101	49.648148	25.631326	35.39521	44.449902	41.01515
AT1G02860	9.73866	15.4265	13.7062	14.8157	12.4386	13.2146	15.9211	14.7081	14.2348	13.3095	15.486868	16.2213	15.9113	15.5915
AT1G02870	24.7424	28.6682	25.2777	25.8785	25.2354	25.1612	26.3234	24.0585	34.3927	28.5328	32.6307	39.8708	26.1891	27.8105
AT1G02880	17.50285	25.5343	28.16448	23.05792	26.28637	22.3913	28.08954	20.424093	25.76658	20.39991	25.00065	28.61041	22.43195	23.46077
AT1G02890	24.7649	37.0549	37.0832	35.8691	33.5066	32.8606	35.8536	31.8531	31.3888	30.4151	30.1017	31.4101	28.4423	28.8282
AT1G02900	35.9484	56.0625	58.8816	67.9206	72.7205	57.8496	77.0456	72.7213	78.0351	50.0247	86.373	113.046	65.2565	81.6632
AT1G02910	32.8962	42.7251	42.2469	43.2244	35.6934	40.8118	44.0485	38.2843	35.9694	42.4504	37.9088	39.2819	37.2394	39.3895
AT1G02920	9.31832	14.0257	13.9693	25.942	18.1183	16.2065	33.3565	17.7368	20.1592	24.0865	32.3987	41.9955	12.39	22.6904
AT1G02930	4.16429	12.49665	7.44222	11.2836	8.8188	12.7853	10.6845	12.25496	15.8289	29.8198	21.6121	26.7636	10.8018	14.5836
AT1G02940	0.338911	0.96326	0.424506	0.105467	0	0.19654	0	0.122643	0.471137	0.242329	0.669045	0	0.293415	0.158441
AT1G02950	10.1139	13.7869	17.17039	12.18051	17.08391	11.448367	17.5619	14.634183	17.882489	17.14063	20.54362	17.66112	15.3033	14.251819
AT1G02952	2.12928	0	0	0.316741	0	0	0	0	0	0	0	0	0	0
AT1G02960	13.982	21.59748	20.48619	17.39215	14.5128	19.15155	15.27447	15.8877	16.99244	13.20026	14.508	16.0912	17.67117	15.99862
AT1G02965	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02970	1.62676	2.5912	2.24172	1.91247	1.88077	2.01682	2.71311	1.49886	2.50478	2.4299	3.04936	2.56558	1.98196	1.36887
AT1G02980	0.117247	0	0	0.146557	0	0.0694635	0	0.0840813	0	0.163518	0	0.22331	0.0511023	0.110261
AT1G02990	5.895901	7.235029	7.24402	7.328385064	6.320750002	6.2411196	8.14772	5.752797023	6.51831	6.089330001	6.0227349	6.903927067	5.64555	4.587128001
AT1G03000	13.1186	15.52	15.3738	13.7213	14.8175	14.2831	15.2145	11.1812	12.2439	12.7148	12.0955	12.7863	12.8042	11.205
AT1G03010	1.24895	0.91614	1.80722	1.37334	1.70652	1.69653	1.64378	1.77056	1.89394	0.927461	1.35996	2.13913	1.23729	1.63333
AT1G03020	0	0	2.01621	1.15137	0.894696	0.806188	2.49481	0.500956	1.77816	4.10573	1.51225	0	0	1.37341
AT1G03022	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03030	15.6297	29.2638	23.0442	19.6801	19.739	25.4835	18.975	20.4327	22.2719	21.1128	24.3278	24.0358	23.9558	23.8481
AT1G03040	26.69104	31.5251	33.811	29.5102	28.53788	28.14138	32.2976	28.37341	31.56352	30.93459	32.99655	30.90392	29.2984	24.22492
AT1G03050	0	0.0966963	0	0.0326576	0.0733721	0.0293454	0	0.0380313	0	0	0	0	0	0.0458583
AT1G03055	8.17509	8.072415	8.51812	10.80115	8.48734	10.26571	9.6122	6.975208	9.7863	9.83558	8.10225	6.6204	11.49107	10.65782
AT1G03060	6.69288	9.02667	9.60273	9.58511	8.1889	8.08006	8.93339	6.87762	7.92453	5.32248	7.39712	7.63123	6.00488	4.93592
AT1G03070	0.52653	1.74543	0.951721	2.37449	2.40282	1.555357	0.905354	2.11933	1.573473	2.32562	1.82068	2.46205	1.06674	1.84741
AT1G03080	12.7497	18.7482	18.439	17.539	15.9214	16.9038	18.7164	13.9003	17.5948	11.7398	16.3632	17.0971	12.9458	12.4289
AT1G03090	36.60586	61.16205	57.468	36.29437	27.4343194	56.15053	45.78221	38.4041	26.31845	32.5599101	28.9471011	33.71203	55.36474	42.31779
AT1G03100	1.17907	2.25619	2.95703	1.77787	2.04595	0.813705	0.811133	1.58494	2.15683	2.47299	2.12711	2.01832	0.96827	1.26556
AT1G03103	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03106	0	0	0	0.154337	1.48609	0.174896	0	0.942054	0.432995	11.1508	0.297482	0	0.278513	1.51342
AT1G03110	10.0892	10.842	12.4682	13.3279	12.4971	10.3176	10.8906	11.8759	15.1594	12.3938	16.0151	16.4291	10.5423	10.7821
AT1G03120	0.390483	2.1002	1.87632	0.622704	1.13412	1.42434	0	1.26946	0.850258	0.909283	1.84651	0.968203	1.62388	1.89715
AT1G03130	432.317	466.029	513.651	652.944	723.764	560.932	560.361	649.801	582.042	603.113	646.308	522.473	575.771	644.79
AT1G03140	32.216	44.4157	44.4793	37.0065	34.4032	40.5093	32.0447	40.1729	35.1299	35.8593	32.1035	37.1361	42.9747	41.4748
AT1G03150	19.3902	39.8923	32.6804	24.978	26.3561	30.6098	31.1266	28.7459	26.5083	31.5491	36.4439	35.0595	26.2493	30.772
AT1G03160	16.6856	17.82931	21.57294	20.69357	19.897712	18.965872	25.43107	18.28958	18.99231	20.77379	19.75672	17.633217	15.749041	14.494652
AT1G03170	0.245717	0.686841	0	0.680518	0.343605	0.416727	0.416944	0.441565	0.334515	0.703271	0.242423	0.290287	0.424306	0.115455
AT1G03180	4.003418	1.81408	2.906	3.244144	2.942485	2.938021	5.23023	3.76261	4.52255	4.08613	5.5008	4.80692	3.71324	3.71405
AT1G03190	7.226400391	6.164690359	7.33472	6.41799	6.29285	7.2466118	9.56329	6.802027	6.8558	5.48482	6.85762013	8.42727	5.30748	6.48271
AT1G03200	20.3803	22.4341	35.106	25.2047	25.0185	24.2164	12.3824	29.8719	23.3284	24.2601	12.3992	22.2614	23.3166	14.901
AT1G03210	21.82	33.7402	40.7761	35.6569	30.7636	28.3961	43.4297	30.3105	32.3311	25.9904	34.2224	36.5253	31.7022	35.3375
AT1G03220	98.5475	153.385	182.863	181.264	170.532	142.297	190.896	131.928	142.868	112.915	183.506	204.865	128.023	169.233
AT1G03230	20.521	28.5815	27.426	24.1393	31.6331	26.3752	28.3955	24.5745	26.7647	20.3939	26.6422	29.111	23.8867	21.3419
AT1G03240	0	2.80426	1.52635	0	0.926134	0.849698	0	0.48877	2.91605	3.88161	1.23336	2.40713	1.13452	1.1857
AT1G03250	13.617	14.8115	13.0934	15.9671	14.4362	17.182844	17.9489	15.991475	19.3117	14.096	18.21776	17.651962	16.3217	15.5812
AT1G03260	6.83059	11.5207	10.3275	10.3436	10.1333	10.5989	9.96691	9.37452	9.65159	7.78946	8.16259	8.52962	8.64913	10.3994
AT1G03270	3.55555	2.86189	2.84611	3.36992	4.82706	3.51038	4.0558	4.48842	4.78145	4.65141	4.52952	3.70532	3.60415	2.97666
AT1G03280	15.3883	19.1054	21.8612	24.3536	20.8224	19.8944	22.9766	20.3407	21.7493	20.4983	19.9505	20.9794	19.386	18.5898
AT1G03290	12.37393	17.56684	15.841	16.10804	18.5359	16.770595	16.41684	18.29554	17.93885	16.1143	15.78748	18.16322	14.516681	18.38877
AT1G03300	3.23828	3.21968	3.25593	3.45789	2.92565	4.74097	4.90041	3.92066	4.09143	4.11403	2.58665	4.27135	3.64257	3.20599
AT1G03310	10.2273	14.15812	14.9199826	14.23076	13.24439	13.6167	13.89116	13.98432	15.34075	14.26239	14.76413	12.46284	12.91323	12.80911
AT1G03320	0	0.310305	0.407435	0.702869	1.36252	0.871819	0	0.577992	0.546084	0.887957	1.3682	1.25064	0.277693	0
AT1G03330	37.6544	64.0438	61.0408	65.7867	58.7332	63.1098	70.8694	64.0256	67.7078	64.2042	62.4997	77.7084	72.9288	82.5693
AT1G03340	0	0.743832	1.41526	2.00725	2.34961	1.67926	1.02165	1.68591	2.35669	2.32987	1.71058	2.29405	1.70488	2.26758
AT1G03350	18.611	23.0333	22.1703	23.6107	24.2568	22.7842	27.7895	23.5448	25.9574	22.0578	23.9762	25.1292	20.029	22.2907
AT1G03360	10.5001	10.2258	11.2419	10.8329	8.58851	10.0525	12.863	11.1747	15.9537	13.332	14.0885	15.7289	9.25065	12.085
AT1G03365	7.97625	10.4548	9.73397	11.2431	9.4071	10.0867	10.4169	8.90596	10.2337	9.81872	10.1207	10.3421	9.08834	7.43233
AT1G03370	8.25387	9.27885	11.159	10.7336	10.0601	9.64048	10.2204	8.29273	9.69694	8.24717	8.76784	10.5913	8.87644	10.142
AT1G03380	13.5765	18.2834	17.0767	17.9109	16.5839	17.0565	17.3016	16.0365	15.3518	13.7075	17.9593	17.5499	15.7857	15.5895
AT1G03390	0	0	0	0	0	0	0.306069	0.0623285	0.122937	0	0	0	0.0752968	0.0800758
AT1G03400	15.4814	18.5195	17.6128	16.6228	15.995	15.6869	16.4724	16.3785	12.746	20.1362	13.8138	13.9828	20.1773	15.9111
AT1G03410	2.24942	3.62732	2.75289	2.84657	1.94872	2.64861	1.80866	2.09786	2.42026	2.35119	1.85496	1.87882	2.53078	3.40837
AT1G03420	26.2975	36.7509	27.1485	31.0976	34.2095	30.317	36.3298	33.0002	33.9559	38.1053	35.5992	35.5357	35.3782	35.302
AT1G03430	6.59459	20.6561	13.2402	14.7205	13.7649	16.5145	18.9435	16.5764	20.3994	17.3424	19.4897	19.327	17.2848	16.9575
AT1G03440	14.056	14.1568	14.751	16.0246	16.4468	13.8553	18.1133	14.6149	14.7477	17.0048	14.8894	13.1405	11.7928	12.4778
AT1G03445	0.0986461	0	0	0.0310468	0.213712	0.0288447	0.171843	0.324569	0.165548	0.139565	0.144157	0.264201	0.0437387	0.140624
AT1G03457	10.23507	11.36276	12.88739	11.50339	10.62626	13.48334	17.01152	10.33769	12.14383	12.67335	12.33481	12.63408	15.04261	12.12054
AT1G03470	2.53734884	4.45064	4.4439	4.65682	4.315374	5.7843	7.21092	6.183	6.53728	6.23248	6.45357	6.77537	7.55305	4.2115
AT1G03475	127.471	143.655	138.316	158.868	148.775	150.11	147.943	127.387	143.24	163.181	137.657	132.256	128.633	125.586
AT1G03490	0	0	0	0	0.169023	0	0	0	0	0	0.119037	0	0	0.109988
AT1G03495	2.90488	5.13134	3.33566	3.79	2.89599	3.84359	3.66955	3.68779	4.13108	5.04043	5.14816	4.29685	3.50762	4.00037
AT1G03502	72.3585	70.519	18.507	79.0249	49.4787	98.29	101.39	167.173	108.137	141.451	94.6992	111.064	135.808	110.863
AT1G03506	0	0	0	21.4026	0	18.4925	0	27.7898	24.9916	58.555	24.7233	0	0	28.5077
AT1G03510	0.809313	2.09847	2.67602	2.01174	1.1437	1.26097	1.39356	1.25972	1.58982	1.46454	2.02438	1.37541	1.80049	1.06248
AT1G03515	2.61757	0	0	1.25436	0	0	0	0	0	0	0.555014	0.44073	0	0
AT1G03520	8.00896	12.0619	9.69071	11.864	9.5028464	10.7794	10.3784	10.2412	10.492569	8.75953	9.11537	11.4122	11.228	10.374
AT1G03530	5.18853	7.02828	6.33627	5.71361	7.04199	5.75252	7.85739	5.32222	6.2302	6.19268	7.48857	7.14268	4.78798	5.31009
AT1G03540	0.879442	1.15665	1.17033	1.11145	1.46423	0.727608	0.21003	0.937454	1.39617	1.38571	1.37533	1.573	1.07818	0.508605
AT1G03545	1.60876	1.98296	1.55715	1.33285	1.19158	1.64171	0.442749	1.76571	1.89	1.68835	1.62846	2.46511	1.8059	1.14418
AT1G03550	12.7753	13.0053	13.244	13.9267	16.7782	15.5246	13.3774	15.2206	13.1348	12.2189	15.8248	15.0173	14.3628	12.93
AT1G03560	4.85574	9.46198	7.71821	5.55552	5.69327	6.13666	7.86326	5.17042	6.38187	4.6867	6.77419	5.95769	5.80871	6.33962
AT1G03570	0	0	0	0	0	0	0	0	0	0	0	0	0	6.15906
AT1G03580	2.08423	3.67936	3.61074	1.32966	2.23162	3.01181	2.7744	3.5616	1.58829	3.7205	2.36323	2.00386	3.22874	3.03277
AT1G03590	19.7041	23.2677	23.4616	20.3459	21.9746	24.0324	19.2533	24.2356	22.3245	24.2488	21.2024	23.3132	22.246	21.8986
AT1G03600	461.86	580.036	570.998	513.31	599.235	606.386	490.099	616.941	556.619	628.583	561.054	499.096	678.803	706.727
AT1G03610	30.4639	40.5116	38.0633	31.4818	28.8648	37.1789	32.0986	34.7525	28.1317	27.716	26.321	25.4087	36.847	33.222
AT1G03620	3.55681	2.31798	2.00735	3.99861	4.37029	5.50031	1.41882	4.63895	4.25556	7.47086	4.8652	3.95142	5.80929	3.42673
AT1G03630	118.953	87.16715	91.9901	144.08582	154.00352	99.04913	134.094	129.65002	146.17217	160.86399	151.71526	129.97048	96.77636	112.68036
AT1G03640	1.82236	0	0	0	0	0	0	0	0.427207	1.27231	0	0	0	1.64242
AT1G03650	4.23202	5.45363	6.65212	4.73992	3.98666	6.19456	2.22938	4.946	6.63897	3.226	6.53452	4.1456	7.74165	7.42333
AT1G03660	4.64187	4.58149	13.0637	13.7688	9.31364	3.23913	0	6.68693	12.2221	3.36787	1.63011	13.317	4.25444	14.3293
AT1G03670	0	0	0	0	0	0.128715	0	0.0505906	0.0348552	0	0	0	0	0
AT1G03680	245.739	271.883	283.848	286.938	262.572	272.883	285.031	258.5	273.877	318.099	268.235	265.125	272.99	288.867
AT1G03687	12.8788	16.5866	13.4606	15.7098	12.7466	15.444771	9.10882	12.8581	15.7071	16.568947	13.603915	15.097398	13.481348	11.6629
AT1G03700	1.49999	0.961772	2.49449	2.62306	4.62954	2.6313	0.868059	3.33565	5.35571	1.55912	2.19763	9.62195	2.28075	7.05365
AT1G03710	0.232549	0	0	0.0726874	0	0.0839812	0	0.173674	0.282039	0.219118	0.609078	0	0.266764	0.21871
AT1G03720	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03730	6.53375	6.30381	8.5892	8.09898	10.4741	7.84235	8.10483	10.2224	10.5811	6.63674	12.0645	13.4117	9.08027	9.99842
AT1G03740	8.16253	13.5813	15.1811	12.306876	12.3818	11.09093	13.62444	10.4139	11.35758	9.32819	13.28944	15.16904	10.023	12.1023
AT1G03743	0	0	0	0	0	0	0	0	11.5346	0	0	9.25533	0	0
AT1G03746	0	0	0	7.18408	0	0	0	0	5.7673	0	0	8.41394	0	0
AT1G03750	2.53634	5.25127	4.3715	4.10032	5.364	3.47287	3.68462	4.49654	4.38663	3.51019	4.32264	4.14042	3.12057	3.58918
AT1G03760	7.90624	8.99946	8.94759	7.67587	7.30618	8.19745	6.12673	8.80971	8.6612	6.49565	6.84465	8.74745	7.82301	6.4177
AT1G03770	3.42627	5.564444	3.74488	5.3868	5.71902	5.51141	5.08148	4.2996195	5.619053591	4.30483	5.05695	5.49886	4.447020012	4.36251909
AT1G03780	6.40177	6.14089	6.46127	6.486704	5.7663	4.3863789	9.665807	5.334136	8.060561	6.165753	7.48388	7.33987	5.119214	3.145643
AT1G03790	0	0.148702	0	0.301486	0	0.0452663	0.267445	0	0.120693	2.78971	0	0.0645749	0	0.155019
AT1G03800	2.18428	1.318	2.59438	1.67979	2.41979	1.95841	4.45403	2.71252	1.72467	2.4632	4.11376	1.23797	3.05765	2.40614
AT1G03810	0	0	0	0	0	0	0	0	0.362889	0	0	0	0	0
AT1G03820	15.1414	8.87066	11.9884	18.8175	16.2993	11.8344	15.184	18.9817	20.8139	19.3993	17.8822	19.2134	12.0301	14.1815
AT1G03830	2.87549	3.47478	2.906103	4.28103	4.28406	3.436716	2.98731	3.429590105	4.454358	3.17224	4.7516	4.44749	3.275090001	2.54989
AT1G03840	2.15041	3.145259	2.56759	3.28879	4.24937	2.47506	3.23677	3.02644	3.94237	1.79315008	4.41738	4.66099	2.12341	2.99724
AT1G03850	30.90829	36.14325	46.8263	47.11098	61.42483	42.46714	46.31845	37.60674	39.73962	37.63232	56.331	63.87811	48.63833	59.02683
AT1G03860	52.27806	74.09484	59.89286	67.5523	69.61257	62.895712	73.54471	58.600245	68.506986	56.860473	70.763727	78.573279	56.12555	64.4803
AT1G03870	177.015	183.845	200.073	223.488	200.925	179.61	217.969	193.489	203.111	196.938	201.526	222.44	150.496	168.305
AT1G03880	0	0	0	0	0	0.0315328	0	0	0.0265938	0	0	0	0	0
AT1G03890	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03900	56.2022	74.6645	67.8547	70.1174	65.6759	77.1736	74.9025	76.6163	69.9789	72.5496	72.5564	75.9605	69.8528	71.0056
AT1G03905	2.90532	3.82404	3.51642	5.58288	4.34062	5.0937	4.00142	5.70955	5.18868	3.49493	5.01637	7.5253	4.64941	4.3928
AT1G03910	18.25692	26.21615	28.59385	23.03785	25.1423	24.19546	21.148	20.92062	23.31988	22.21973	23.85752	23.66606	23.72809	20.75168
AT1G03920	2.50181	2.54394	2.15148	2.28242	2.3019	2.52686	4.84409	2.29234	3.17389	2.06885	2.61913	2.89812	1.9242	3.52179
AT1G03930	22.5821	20.4765	23.3696	23.7031	22.6872	24.4346	23.1703	22.0258	25.0325	26.9962	25.2275	24.6366	20.1019	21.4647
AT1G03935	44.7307	0	26.9192	64.2077	64.7721	27.7388	78.3469	166.739	49.9833	97.5917	49.4467	75.7254	38.161	71.2692
AT1G03940	2.20129	3.35293	1.83962	2.63299	2.3801	2.45308	3.49683	2.80246	3.44807	3.41688	3.60794	3.93449	2.06701	2.39601
AT1G03950	9.6142	11.483	12.4391	12.2535	13.6247	13.1548	10.5438	12.1378	13.4219	13.3617	12.8009	13.3576	11.7116	10.9156
AT1G03960	5.11336	6.83063	5.922788	5.93312	5.359177	4.66317	4.13513	4.329755	6.21518	4.37292	5.54214	5.5965	5.87328	3.97706
AT1G03970	9.81675	10.5368	11.3707	9.77892	9.26646	9.86749	6.68416	10.0995	8.74008	9.03692	10.1221	10.6666	9.70533	11.8921
AT1G03980	0.146721	0.283027	0.175665	0.175695	0.505073	0.387056	0.256422	0.251137	0.519895	0.390305	0.889292	0.620732	0.510168	0.543812
AT1G03982	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03990	1.30213	1.98701	1.09385	2.22105	2.43059	1.65237	2.0764	1.80547	1.22781	1.58788	1.76898	1.87725	1.26508	1.24509
AT1G04000	12.2319	10.6045	11.3194	17.0133	16.7679	12.0631	15.8773	12.6913	15.3095	12.1822	15.5975	12.6281	14.6449	10.7525
AT1G04010	3.83869	7.62391	7.28304	5.0119	5.63387	6.08028	6.75289	5.93347	4.7242	4.56147	6.52062	6.6722	5.92767	4.68384
AT1G04020	5.484032	6.83107	8.56798	5.45149	4.76282	4.700946	8.32416	5.61955	6.41205	4.386558	7.90142	7.60526	5.95348	4.44999
AT1G04030	2.60029	4.41759	3.79918	4.1476	3.91182	4.34509	3.94061	4.35569	4.90164	3.36362	4.73374	5.9503	4.13816	3.55369
AT1G04040	88.8175	132.092	146.36	139.148	134.72	128.437	157.158	143.026	150.107	90.1289	134.424	159.988	101.284	135.829
AT1G04050	2.1725	2.72505	2.27659	2.8893	2.38285	2.75427	2.65008	2.86774	2.95578	1.98699	2.87416	2.44289	2.22863	1.65049
AT1G04070	10.5576	10.616	13.2659	15.3506	15.883	10.931	14.6571	14.8683	16.9909	20.5785	17.5306	19.1599	16.9444	14.4716
AT1G04080	42.81186	57.9878	56.17967	59.48036	51.66848	53.11812	55.9075	48.63726	49.05332	46.68753	50.21377	48.30092	46.14031	38.299135
AT1G04090	0.635945	0.346162	0.439149	0.615385	0.865644	0.277449	0.418895	0.272106	0.671663	0.347354	0.4197	0.384041	0.323617	0.90514
AT1G04100	1.62827	4.07164	4.59458	3.87391	3.89874	3.92855	2.706	2.99734	5.20335	2.85394	3.57305	4.38753	3.56521	3.5837
AT1G04110	2.85786	2.0456	2.6856	4.22243	4.71696	3.36474	4.55341	5.37632	4.23333	4.07664	3.88173	3.88384	3.21149	3.81124
AT1G04120	18.7569	26.7156	25.4249	26.18694	25.650596	24.2371	29.9638	23.5379	27.70415	22.615806	26.8088	27.94696	20.047482	22.0424
AT1G04130	7.20216	7.37888	7.8961	6.93486	7.68471	7.03912	6.48318	9.09518	8.7453	6.992	8.86748	9.68394	8.269	6.94115
AT1G04140	42.91919	55.28171	52.34946	48.09153	45.9724	47.77246	42.71085	43.60359	42.45745	43.63009	41.16487	44.73651	41.13044	40.0244
AT1G04150	0.155546	0.220649	0.276355	0.293709	0.222493	0.133795	0.133779	0.230093	0.429601	0.164135	0.225722	0.385538	0.102254	0.108677
AT1G04160	2.85881	3.7789	3.13112	4.01749	4.04738	2.80014	4.31791	3.56796	3.45981	2.52403	3.4563	4.16543	2.31181	2.7278
AT1G04170	67.0329	84.2384	83.4531	74.5849	76.7932	70.5153	80.9754	67.913	84.1253	76.5073	83.5315	86.2855	66.2796	72.2105
AT1G04171	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04180	1.11545	2.17911	1.4866	3.0357	2.66823	1.10001	2.13971	1.42741	2.29898	1.69837	3.02492	2.81435	2.75295	2.08805
AT1G04190	21.0137	25.4817	21.1633	25.9729	24.4612	20.9006	23.6017	22.0847	29.7722	26.3411	31.7751	33.897	26.8629	27.523
AT1G04200	10.6597	18.8806	17.822	18.0188	17.3854	18.0048	15.7719	16.456	19.2383	14.5539	20.7294	19.8393	15.8173	14.7366
AT1G04210	20.7828	25.4302	22.7181	23.0465	22.6972	23.1945	27.129	20.7503	24.6374	23.578	23.2244	25.284	20.8829	20.0974
AT1G04220	7.55782	9.6272	13.1909	13.6497	16.877	8.37369	14.0057	9.04945	11.8017	7.39515	13.2788	12.1751	9.43673	11.5282
AT1G04230	6.64064	8.2896	8.8881	7.88762	8.21138	9.36369	11.1101	7.63857	8.32185	7.97511	7.09767	8.61288	8.41216	7.41698
AT1G04240	28.4803	43.3123	30.3964	36.129	33.4382	36.0676	40.1067	35.5446	45.6045	42.0581	42.5081	40.1382	37.1991	33.9271
AT1G04250	39.1161	47.6963	49.9617	57.8375	60.3385	48.2551	66.6237	63.6238	65.6073	49.2919	56.1573	69.4994	44.9245	62.8233
AT1G04260	19.956	20.807	24.5213	21.8433	21.3724	23.2169	19.8551	23.1736	22.6336	19.8399	25.1395	22.0667	21.0592	21.4735
AT1G04270	439.034	474.411	437.875	472.308	480.29746	465.8644	499.128	517.51869	616.74	557.445	610.39	698.63655	514.750829	539.785
AT1G04280	32.2464	37.5667	38.76	39.1828	35.0913	32.9564	43.6371	34.8957	35.5265	37.1666	32.9369	37.443	34.7445	32.8735
AT1G04290	14.3137	23.9912	20.7848	22.4795	27.0806	23.093	22.3325	22.488	23.608	21.9279	23.2864	27.5527	22.6581	31.3428
AT1G04295	1.62196	0	1.00238	0	1.58151	0.217178	0	0.25025	0.350246	0.516605	0.409617	0.658166	0.346754	1.82458
AT1G04300	24.009297	34.66358001	32.19670306	27.02198	22.760706	29.80339	28.44553	23.0927596	22.04185	24.761449	21.428581	24.007652	24.86941	19.28039242
AT1G04310	3.82155	6.82854	7.46084	4.70674	4.34101	6.07638	5.66603	7.92104	4.76048	5.37853	5.10815	3.96088	6.04089	4.6758
AT1G04320	0	0	0	0	0	0	0	0	0	0	0.777019	0	0	0
AT1G04330	1.24542	0.75407	0.975973	2.49036	1.56945	0.837927	0.705984	2.96513	3.07172	2.89486	1.47484	3.74951	1.6943	2.69086
AT1G04340	28.2063	40.3453	24.6912	33.9363	38.8141	29.9456	28.2953	37.7376	41.7861	37.113	44.0107	48.8708	41.7166	42.1957
AT1G04350	60.3111	69.7253	67.3257	68.3882	65.2942	73.3679	63.821	66.7443	64.1605	73.9299	56.2842	58.617	69.0475	70.427
AT1G04360	3.51752	5.95617	4.8434	6.19703	8.0713	6.34482	5.04408	5.70717	7.01822	3.6413	7.68782	8.61862	4.75816	6.32583
AT1G04370	0	0	0	0	0	0	0	0	0	0	0	0.317517	0	0
AT1G04380	0.211145	0.398985	0.76118	0.323083	0.443111	0.301887	0	0.764452	0.400342	0.296685	0.20701	0.416466	0.652876	0.298736
AT1G04390	3.37994	6.6481	4.70818	4.57409	4.8707	5.15683	5.05504	3.86786	4.6148	4.84255	4.63369	4.49112	4.27627	4.01598
AT1G04400	42.95468	66.1961	68.4388602	63.996	60.6147	62.1528	67.9607	55.89373	55.83669	52.17238	53.95447	58.22700001	60.73800018	61.08296
AT1G04410	456.416	673.257	673.472	668.914	656.821	618.44	642.803	587.832	641.949	535.901	631.841	637.244	572.463	617.637
AT1G04420	70.5139	86.7005	89.9418	91.4978	80.3851	95.5232	76.6063	76.5702	81.4429	96.1678	81.4747	77.6726	91.638	92.5638
AT1G04425	18.7226	13.3317	11.5275	9.10427	14.7379	6.32277	18.4551	11.9677	27.0234	22.0718	25.2677	20.3622	20.1347	11.7676
AT1G04430	49.4995	58.2624	62.6811	62.90370589	60.750008	53.7782395	58.84900008	55.1839	65.71643	50.0488	59.47641	68.46384	51.91160012	59.38567
AT1G04440	32.7509	48.1599	50.8992	49.1477	50.0003	42.0531	57.1551	41.693	46.475	35.0649	44.1131	51.7489	39.3589	43.1964
AT1G04445	0	0.84432	1.72763	0.599602	0.692302	0.675732	0	0.390017	0.350746	0.367711	0.250971	0.998981	0.446177	0.233214
AT1G04450	0	0	0	0	0.34653	0.137254	0	0	0.0572896	0.177686	0.364502	0.193825	0.211829	0.113211
AT1G04457	0	0	0	0.778799	0	0	0	0	0	0	0	0	0	0
AT1G04470	0	0	0.155408	0	0	0	0	0.0248571	0.0157592	0	0.0958081	0	0	0
AT1G04480	294.013	345.373	359.049	337.321	310.471	373.15	309.796	357.795	408.436	389.75	392.596	408.87	390.275	409.327
AT1G04490	0.223253529	0.417355	0.537763	1.055909	0.870586	0.427042	0	0.56811	0.285718	1.00547	0.763033	0.973877	0.268972	0.194303
AT1G04500	0.195121	0.379798	0.238962	0.847861	0.278947	0.348121	0.681136	0.284863	0.32777	0.275315	0	0.229634	0.0872668	0.560144
AT1G04501	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04510	31.9083	44.3147	36.8834	39.4209	36.2635	38.3373	39.1962	32.564555	38.606557	37.9644	40.8744	41.1867	33.5919	31.7001
AT1G04520	19.5373	25.0423	22.5246	21.3483	22.2526	22.4033	22.2302	22.8745	28.4402	25.6443	26.139	26.5539	22.5628	18.9733
AT1G04530	43.4635	51.3461	54.4601	54.8426	62.6247	57.7186	63.0487	59.5659	57.0208	63.6004	59.4212	65.4053	66.3365	71.0064
AT1G04540	1.37203	2.28654	2.00596	3.1611	1.83978	2.08977	2.10884	1.98375	2.10206	1.50457	1.9847	1.81076	2.13538	1.52686
AT1G04550	20.34043	25.31423	22.2404	25.266	25.5105	24.62448	25.28528	28.149597	32.25611	33.567394	31.55283	26.440839	28.34512	26.77552
