Gene	ZT0_effect.size	ZT0_p.value	ZT0_q.value	ZT0_Mean	ZT0_CV2	ZT0_TechNoise	ZT0_BioVar	ZT0_Stable	ZT0_Type
AT1G57770	-0.002017265	0.897122801	0.999999999	33.78571429	0.014445361	0.016462626	-0.002017265	0.011903955	Other
AT3G04520	-0.011012543	0.96251432	0.999999999	19.78571429	0.015396846	0.02640939	-0.011012543	0.011908129	Other
AT2G41340	-0.011741778	0.965120376	0.999999999	19.14285714	0.015473722	0.0272155	-0.011741778	0.011908233	Other
AT1G49850	-0.007464089	0.945648878	0.999999999	23.64285714	0.015029211	0.0224933	-0.007464089	0.011913455	Other
AT4G39660	0.001116969	0.844896471	0.999999999	44.78571429	0.014126896	0.013009927	0.001116969	0.011914318	Other
AT5G51460	-0.003115389	0.910069232	0.999999999	31.07142857	0.014575241	0.01769063	-0.003115389	0.011916882	Other
AT4G28830	-0.005156942	0.929464321	0.999999999	27.07142857	0.01479222	0.019949162	-0.005156942	0.011918762	Other
AT3G19630	-0.004590919	0.924634655	0.999999999	28.07142857	0.014733268	0.019324186	-0.004590919	0.011919332	Other
AT5G56530	-0.009268909	0.955125654	0.999999999	21.5	0.015226526	0.024495435	-0.009268909	0.01192009	Other
AT3G14660	0.005823279	0.698210898	0.999999999	87.78571429	0.013638707	0.007815427	0.005823279	0.011920843	Other
AT3G10420	0.003707485	0.777568354	0.999999999	61.28571429	0.013862296	0.010154811	0.003707485	0.011921634	Other
AT1G09230	-0.017391331	0.979117746	0.999999999	15.28571429	0.01608471	0.033476041	-0.017391331	0.011922979	Other
AT3G16290	-0.005106488	0.928959278	0.999999999	27.14285714	0.014796505	0.019902993	-0.005106488	0.011927445	Other
AT1G21580	-0.018619012	0.981136015	0.999999999	14.64285714	0.016221114	0.034840126	-0.018619012	0.011929469	Other
AT4G22745	-0.018619012	0.981136015	0.999999999	14.64285714	0.016221114	0.034840126	-0.018619012	0.011929469	Other
AT4G11380	-0.001727299	0.892932441	0.999999999	34.5	0.014444283	0.016171582	-0.001727299	0.011930595	Other
AT1G03550	-0.020933699	0.984332234	0.999999999	13.57142857	0.016467079	0.037400777	-0.020933699	0.011931563	Other
AT2G18410	-0.020933699	0.984332234	0.999999999	13.57142857	0.016467079	0.037400777	-0.020933699	0.011931563	Other
AT4G17370	-0.020933699	0.984332234	0.999999999	13.57142857	0.016467079	0.037400777	-0.020933699	0.011931563	Other
AT3G47060	-0.041576307	0.995735481	0.999999999	8.214285714	0.018647666	0.060223974	-0.041576307	0.011938512	Other
AT4G31160	-0.041576307	0.995735481	0.999999999	8.214285714	0.018647666	0.060223974	-0.041576307	0.011938512	Other
AT2G29070	-0.03816945	0.994893331	0.999999999	8.785714286	0.018293954	0.056463404	-0.03816945	0.01194295	Other
AT2G35650	-0.03816945	0.994893331	0.999999999	8.785714286	0.018293954	0.056463404	-0.03816945	0.01194295	Other
AT3G21700	-0.03816945	0.994893331	0.999999999	8.785714286	0.018293954	0.056463404	-0.03816945	0.01194295	Other
AT5G49800	-0.03816945	0.994893331	0.999999999	8.785714286	0.018293954	0.056463404	-0.03816945	0.01194295	Other
AT5G37020	-0.012220658	0.966497212	0.999999999	18.71428571	0.015563016	0.027783675	-0.012220658	0.011943415	Other
AT1G09770	0.003368473	0.787643446	0.999999999	58.28571429	0.01392216	0.010553687	0.003368473	0.01194351	Other
AT1G60810	-0.002085543	0.897479065	0.999999999	33.5	0.014496976	0.016582518	-0.002085543	0.011944151	Other
AT1G37130	0.010315616	0.424491326	0.999999999	1008.642857	0.013191696	0.00287608	0.010315616	0.011944246	Other
AT5G59850	0.009096979	0.514149846	0.999999999	260.5714286	0.013324875	0.004227895	0.009096979	0.011948681	Other
AT5G13110	-0.00138269	0.887894231	0.999999999	35.42857143	0.01442808	0.01581077	-0.00138269	0.011948755	Other
AT1G14920	-0.003850322	0.917302954	0.999999999	29.42857143	0.01469362	0.018543942	-0.003850322	0.011953993	Other
AT5G11070	0.004444924	0.752193303	0.999999999	68.07142857	0.013827214	0.00938229	0.004444924	0.011960125	Other
AT5G60540	0.001164435	0.842911789	0.999999999	44.71428571	0.014191302	0.013026867	0.001164435	0.011977111	Other
AT5G10550	-0.00367765	0.915196272	0.999999999	29.71428571	0.014711112	0.018388762	-0.00367765	0.011986264	Other
AT5G23860	0.003218589	0.791338241	0.999999999	56.78571429	0.013987519	0.01076893	0.003218589	0.011988369	Other
AT3G20720	-0.036210229	0.994247443	0.999999999	9.142857143	0.018141526	0.054351755	-0.036210229	0.011991632	Other
AT3G11240	-0.037333857	0.994591974	0.999999999	8.928571429	0.018264615	0.055598472	-0.037333857	0.011995986	Other
AT3G55370	-0.037333857	0.994591974	0.999999999	8.928571429	0.018264615	0.055598472	-0.037333857	0.011995986	Other
AT4G16566	-0.007214552	0.943374217	0.999999999	23.85714286	0.015098316	0.022312868	-0.007214552	0.011999743	Other
AT4G01880	-0.028520001	0.990781586	0.999999999	10.92857143	0.017343757	0.045863758	-0.028520001	0.012002243	Other
AT2G41940	-0.006387419	0.937906709	0.999999999	25	0.015015385	0.021402803	-0.006387419	0.012003485	Other
AT2G45000	-0.006387419	0.937906709	0.999999999	25	0.015015385	0.021402803	-0.006387419	0.012003485	Other
AT1G06500	-0.016667042	0.977422515	0.999999999	15.64285714	0.016099619	0.032766661	-0.016667042	0.012005448	Other
AT2G43820	0.005271157	0.720025404	0.999999999	77.57142857	0.01379898	0.008527823	0.005271157	0.012013269	Other
AT3G01360	-0.008912898	0.952689054	0.999999999	21.78571429	0.015292829	0.024205727	-0.008912898	0.012013984	Other
AT1G63260	-0.007642032	0.945826355	0.999999999	23.28571429	0.015159367	0.022801399	-0.007642032	0.012014268	Other
AT2G24860	0.003052661	0.795648891	0.999999999	55.35714286	0.014037429	0.010984768	0.003052661	0.012017723	Other
AT1G26460	-0.005987867	0.934901059	0.999999999	25.57142857	0.014990409	0.020978276	-0.005987867	0.012018941	Other
AT5G02160	0.009720891	0.469472857	0.999999999	390.9285714	0.013341002	0.003620111	0.009720891	0.012022693	Other
AT2G36880	0.008837759	0.531257074	0.999999999	216.5	0.013436686	0.004598927	0.008837759	0.012025155	Other
AT1G55690	-0.013631747	0.970250829	0.999999999	17.57142857	0.01580256	0.029434307	-0.013631747	0.012025755	Other
AT5G07240	-0.004030579	0.918248098	0.999999999	28.92857143	0.014792304	0.018822883	-0.004030579	0.012026111	Other
AT3G15630	0.004807786	0.737853687	0.999999999	71.42857143	0.013862154	0.009054367	0.004807786	0.012026296	Other
AT3G10210	-0.007682728	0.945926318	0.999999999	23.21428571	0.015181429	0.022864157	-0.007682728	0.012030353	Other
AT1G01930	-0.029010982	0.991017501	0.999999999	10.78571429	0.017428385	0.046439368	-0.029010982	0.012032051	Other
AT2G48030	-0.029010982	0.991017501	0.999999999	10.78571429	0.017428385	0.046439368	-0.029010982	0.012032051	Other
AT3G14680	-0.014767472	0.973148188	0.999999999	16.78571429	0.015932026	0.030699498	-0.014767472	0.012034727	Other
AT5G14440	-0.003579736	0.913452078	0.999999999	29.78571429	0.014770696	0.018350432	-0.003579736	0.012049499	Other
AT1G80890	-0.019845968	0.982514198	0.999999999	14	0.016483516	0.036329484	-0.019845968	0.012050028	Other
AT2G21530	0.008217302	0.57076024	0.999999999	163.2142857	0.013532427	0.005315125	0.008217302	0.012052687	Other
AT3G50590	-0.007269266	0.94323541	0.999999999	23.71428571	0.015163527	0.022432793	-0.007269266	0.012053533	Other
AT1G07670	-0.000965647	0.880246542	0.999999999	36.35714286	0.014502741	0.015468388	-0.000965647	0.012056024	Other
AT3G03420	-0.010396561	0.959038839	0.999999999	20.21428571	0.015503906	0.025900467	-0.010396561	0.012063657	Other
AT2G01990	-0.034033091	0.993375214	0.999999999	9.571428571	0.0179927	0.052025791	-0.034033091	0.012064326	Other
AT3G47120	-0.034033091	0.993375214	0.999999999	9.571428571	0.0179927	0.052025791	-0.034033091	0.012064326	Other
AT5G45020	-0.034033091	0.993375214	0.999999999	9.571428571	0.0179927	0.052025791	-0.034033091	0.012064326	Other
AT3G14790	-0.011839006	0.964475541	0.999999999	18.92857143	0.015657365	0.027496371	-0.011839006	0.012065126	Other
AT1G09460	-0.012451383	0.966490106	0.999999999	18.42857143	0.015725756	0.028177139	-0.012451383	0.012068682	Other
AT3G18110	-0.03149874	0.992271098	0.999999999	10.14285714	0.017731525	0.049230265	-0.03149874	0.012069391	Other
AT3G54020	-0.03149874	0.992271098	0.999999999	10.14285714	0.017731525	0.049230265	-0.03149874	0.012069391	Other
AT1G14910	-0.010772009	0.960505118	0.999999999	19.85714286	0.015551035	0.026323044	-0.010772009	0.012070541	Other
AT2G44410	-0.00391289	0.916585221	0.999999999	29.07142857	0.014829317	0.018742207	-0.00391289	0.012070808	Other
AT2G43540	-0.000744596	0.876582397	0.999999999	37	0.014496825	0.015241422	-0.000744596	0.012071724	Other
AT5G26030	-0.001406631	0.886544423	0.999999999	35	0.014568289	0.015974919	-0.001406631	0.012073331	Other
AT4G20270	-0.005651644	0.931774633	0.999999999	26	0.015020482	0.020672127	-0.005651644	0.012078171	Other
AT2G44770	-0.007081997	0.941835242	0.999999999	23.92857143	0.015171445	0.022253442	-0.007081997	0.012078532	Other
AT5G44790	0.003187459	0.790682568	0.999999999	55.85714286	0.014095428	0.010907969	0.003187459	0.012083036	Other
AT3G10405	0.00577742	0.697598865	0.999999999	84.07142857	0.013831871	0.008054452	0.00577742	0.012091243	Other
AT3G17840	-0.016329561	0.976356153	0.999999999	15.78571429	0.016162335	0.032491897	-0.016329561	0.012094332	Other
AT1G07180	0.00359988	0.778071665	0.999999999	58.92857143	0.014064675	0.010464795	0.00359988	0.01209449	Other
AT5G48230	0.005127656	0.724393702	0.999999999	74.5	0.013907897	0.008780241	0.005127656	0.012098147	Other
AT5G25460	0.009936997	0.453421421	0.999999999	447.6428571	0.013403186	0.003466189	0.009936997	0.012099535	Other
AT3G20680	0.002091908	0.819727109	0.999999999	48.78571429	0.014232342	0.012140433	0.002091908	0.012102573	Other
AT3G24570	0.003159546	0.791139432	0.999999999	55.5	0.01412223	0.010962684	0.003159546	0.012104628	Other
AT1G54290	-0.005947345	0.933741912	0.999999999	25.5	0.015082956	0.021030302	-0.005947345	0.012106533	Other
AT1G79880	-0.014372659	0.971796041	0.999999999	17	0.015970189	0.030342848	-0.014372659	0.012106857	Other
AT5G07920	-0.039648599	0.99510992	0.999999999	8.5	0.018631887	0.058280486	-0.039648599	0.012107828	Other
AT5G58190	-0.039648599	0.99510992	0.999999999	8.5	0.018631887	0.058280486	-0.039648599	0.012107828	Other
AT3G19895	-0.02741147	0.989848776	0.999999999	11.21428571	0.017345063	0.044756534	-0.02741147	0.012108999	Other
AT3G09890	-0.01088878	0.960692599	0.999999999	19.71428571	0.015607581	0.026496361	-0.01088878	0.012110581	Other
AT2G17640	-0.020913996	0.983707503	0.999999999	13.5	0.016671943	0.037585939	-0.020913996	0.012118792	Other
AT5G20730	-0.024889513	0.987876447	0.999999999	12	0.017094017	0.04198353	-0.024889513	0.012122048	Other
AT5G01530	0.010711548	0.394004578	0.999999999	2026.928571	0.013351072	0.002639525	0.010711548	0.012126152	Other
AT5G39530	0.007217221	0.62743145	0.999999999	115.9285714	0.013719263	0.006502041	0.007217221	0.012126483	Other
AT3G45230	-0.009964014	0.95674628	0.999999999	20.57142857	0.015528549	0.025492563	-0.009964014	0.012127149	Other
AT4G26160	-0.009964014	0.95674628	0.999999999	20.57142857	0.015528549	0.025492563	-0.009964014	0.012127149	Other
AT4G23710	0.006540796	0.661936698	0.999999999	98	0.01379233	0.007251534	0.006540796	0.012128171	Other
AT1G72270	-0.032348827	0.992563307	0.999999999	9.928571429	0.01789205	0.050240878	-0.032348827	0.012133668	Other
AT4G21670	-0.032979971	0.992840732	0.999999999	9.785714286	0.017959237	0.050939209	-0.032979971	0.012134347	Other
AT5G57630	-0.032979971	0.992840732	0.999999999	9.785714286	0.017959237	0.050939209	-0.032979971	0.012134347	Other
AT1G55870	-0.044767096	0.996195893	0.999999999	7.714285714	0.01920439	0.063971486	-0.044767096	0.01213833	Other
AT2G03060	-0.044767096	0.996195893	0.999999999	7.714285714	0.01920439	0.063971486	-0.044767096	0.01213833	Other
AT5G27930	-0.044767096	0.996195893	0.999999999	7.714285714	0.01920439	0.063971486	-0.044767096	0.01213833	Other
AT5G48530	-0.044767096	0.996195893	0.999999999	7.714285714	0.01920439	0.063971486	-0.044767096	0.01213833	Other
AT1G20220	-0.000973592	0.8791761	0.999999999	36.07142857	0.014598267	0.015571859	-0.000973592	0.012141696	Other
AT3G09490	-0.058201601	0.997857468	0.999999999	6.214285714	0.02063071	0.078832311	-0.058201601	0.012149334	Other
AT5G27750	-0.058201601	0.997857468	0.999999999	6.214285714	0.02063071	0.078832311	-0.058201601	0.012149334	Other
AT5G65710	-0.058201601	0.997857468	0.999999999	6.214285714	0.02063071	0.078832311	-0.058201601	0.012149334	Other
AT5G60210	-0.021746823	0.984623407	0.999999999	13.14285714	0.016795114	0.038541937	-0.021746823	0.012150916	Other
AT3G13970	-0.018540954	0.980172272	0.999999999	14.57142857	0.016458167	0.034999121	-0.018540954	0.01215138	Other
AT4G22750	0.004915748	0.731737604	0.999999999	71.21428571	0.013990123	0.009074375	0.004915748	0.012152359	Other
AT2G40710	0.00102707	0.843007282	0.999999999	43.28571429	0.014404487	0.013377417	0.00102707	0.01215691	Other
AT3G60300	0.00802631	0.581326462	0.999999999	146.7142857	0.013668695	0.005642385	0.00802631	0.012157788	Other
AT5G11260	-0.003503407	0.911349246	0.999999999	29.71428571	0.014885355	0.018388762	-0.003503407	0.012160507	Other
AT3G18210	-0.013594865	0.969400535	0.999999999	17.5	0.015949765	0.029544629	-0.013594865	0.012162453	Other
AT1G06180	-0.023024376	0.98599006	0.999999999	12.64285714	0.016946697	0.039971073	-0.023024376	0.012166391	Other
AT1G70810	-0.023024376	0.98599006	0.999999999	12.64285714	0.016946697	0.039971073	-0.023024376	0.012166391	Other
AT5G20250	0.008112003	0.576089112	0.999999999	150.5714286	0.013671462	0.005559459	0.008112003	0.012168453	Other
AT5G25590	-0.026630715	0.989156187	0.999999999	11.42857143	0.017331731	0.043962446	-0.026630715	0.012171294	Other
AT5G64390	-0.026630715	0.989156187	0.999999999	11.42857143	0.017331731	0.043962446	-0.026630715	0.012171294	Other
AT4G11360	-0.000599425	0.872827369	0.999999999	37.14285714	0.014592626	0.015192052	-0.000599425	0.012172227	Other
AT3G52860	-0.006878234	0.939628468	0.999999999	24.07142857	0.015257414	0.022135648	-0.006878234	0.01217572	Other
AT4G28360	-0.006720672	0.938574125	0.999999999	24.28571429	0.015240884	0.021961556	-0.006720672	0.01217577	Other
AT4G27745	-0.004565415	0.921545337	0.999999999	27.64285714	0.015021081	0.019586496	-0.004565415	0.012182163	Other
AT1G13640	0.004946083	0.730095673	0.999999999	71.21428571	0.014020458	0.009074375	0.004946083	0.012182695	Other
AT2G27840	0.002057696	0.819229197	0.999999999	48.14285714	0.014328124	0.012270429	0.002057696	0.012185975	Other
AT2G29560	-0.008802264	0.950750234	0.999999999	21.71428571	0.015475176	0.024277439	-0.008802264	0.012189502	Other
AT2G16380	-0.015862988	0.974899368	0.999999999	16	0.016225962	0.03208895	-0.015862988	0.012196334	Other
AT1G21900	0.000764285	0.847755245	0.999999999	42	0.014477586	0.013713301	0.000764285	0.01219802	Other
AT2G39450	0.006389101	0.668238909	0.999999999	93.28571429	0.013885549	0.007496448	0.006389101	0.012198064	Other
AT5G44750	-0.00624074	0.934993871	0.999999999	24.92857143	0.015216498	0.021457238	-0.00624074	0.012199414	Other
AT3G47290	-0.010562366	0.958755963	0.999999999	19.92857143	0.015674951	0.026237317	-0.010562366	0.012202622	Other
AT4G12690	-0.020326171	0.982632528	0.999999999	13.71428571	0.016710069	0.03703624	-0.020326171	0.012209271	Other
AT3G59650	-0.003846742	0.914329239	0.999999999	28.92857143	0.014976141	0.018822883	-0.003846742	0.012209948	Other
AT1G31850	-0.002570816	0.900130901	0.999999999	31.64285714	0.01484378	0.017414595	-0.002570816	0.01221171	Other
AT1G13570	-0.001895331	0.891417753	0.999999999	33.28571429	0.014778458	0.016673789	-0.001895331	0.012216941	Other
AT5G05760	-0.027060314	0.989368321	0.999999999	11.28571429	0.017428173	0.044488487	-0.027060314	0.012217638	Other
AT1G12860	-0.003657217	0.912287501	0.999999999	29.28571429	0.014965451	0.018622668	-0.003657217	0.012218326	Other
AT4G10030	-0.003406328	0.909575021	0.999999999	29.78571429	0.014944104	0.018350432	-0.003406328	0.012222907	Other
AT2G46200	-0.040837765	0.995285641	0.999999999	8.285714286	0.018887771	0.059725536	-0.040837765	0.012226088	Other
AT3G56900	-0.040837765	0.995285641	0.999999999	8.285714286	0.018887771	0.059725536	-0.040837765	0.012226088	Other
AT4G30935	-0.040837765	0.995285641	0.999999999	8.285714286	0.018887771	0.059725536	-0.040837765	0.012226088	Other
AT5G25800	-0.040837765	0.995285641	0.999999999	8.285714286	0.018887771	0.059725536	-0.040837765	0.012226088	Other
AT1G71730	0.004953176	0.729131513	0.999999999	70.78571429	0.014067929	0.009114753	0.004953176	0.01222632	Other
AT1G24310	-0.014144033	0.970552705	0.999999999	17.07142857	0.016081921	0.030225954	-0.014144033	0.012229721	Other
AT2G47830	-0.025651459	0.988246738	0.999999999	11.71428571	0.017297396	0.042948855	-0.025651459	0.012233492	Other
AT1G13100	-0.026801181	0.989135452	0.999999999	11.35714286	0.017422631	0.044223812	-0.026801181	0.012237302	Other
AT2G17700	-0.026801181	0.989135452	0.999999999	11.35714286	0.017422631	0.044223812	-0.026801181	0.012237302	Other
AT5G24580	-0.026801181	0.989135452	0.999999999	11.35714286	0.017422631	0.044223812	-0.026801181	0.012237302	Other
AT2G19385	-0.019968541	0.98201335	0.999999999	13.85714286	0.016710678	0.036679219	-0.019968541	0.012243882	Other
AT2G34260	-0.019968541	0.98201335	0.999999999	13.85714286	0.016710678	0.036679219	-0.019968541	0.012243882	Other
AT4G27350	-0.011071763	0.960482802	0.999999999	19.42857143	0.015778879	0.026850643	-0.011071763	0.012248138	Other
AT1G77140	-0.020953765	0.983337372	0.999999999	13.42857143	0.016819306	0.037773071	-0.020953765	0.012248333	Other
AT1G07940	-0.003730855	0.91265027	0.999999999	29.07142857	0.015011352	0.018742207	-0.003730855	0.012252842	Other
AT5G59800	-0.013593177	0.968831494	0.999999999	17.42857143	0.01606268	0.029655857	-0.013593177	0.012264775	Other
AT5G22210	0.002493568	0.806899468	0.999999999	50.14285714	0.014370513	0.011876944	0.002493568	0.012265838	Other
AT1G48920	0.007389931	0.616413407	0.999999999	116.9285714	0.013856935	0.006467004	0.007389931	0.012267493	Other
AT1G18630	-0.00694425	0.939201577	0.999999999	23.85714286	0.015368618	0.022312868	-0.00694425	0.012270046	Other
AT1G20575	-0.005925801	0.931960774	0.999999999	25.28571429	0.01526234	0.021188141	-0.005925801	0.012270884	Other
AT1G15530	-0.05432095	0.997435383	0.999999999	6.571428571	0.020357714	0.074678665	-0.05432095	0.012271923	Other
AT4G32820	-0.05432095	0.997435383	0.999999999	6.571428571	0.020357714	0.074678665	-0.05432095	0.012271923	Other
AT4G34340	-0.05432095	0.997435383	0.999999999	6.571428571	0.020357714	0.074678665	-0.05432095	0.012271923	Other
AT1G77990	-0.029845844	0.991033316	0.999999999	10.5	0.017791732	0.047637576	-0.029845844	0.012281283	Other
AT2G30720	-0.029845844	0.991033316	0.999999999	10.5	0.017791732	0.047637576	-0.029845844	0.012281283	Other
AT3G63530	-0.029845844	0.991033316	0.999999999	10.5	0.017791732	0.047637576	-0.029845844	0.012281283	Other
AT3G49250	-0.04968034	0.996865804	0.999999999	7.071428571	0.01988808	0.06956842	-0.04968034	0.012288979	Other
AT4G03140	-0.04968034	0.996865804	0.999999999	7.071428571	0.01988808	0.06956842	-0.04968034	0.012288979	Other
AT5G27460	-0.04968034	0.996865804	0.999999999	7.071428571	0.01988808	0.06956842	-0.04968034	0.012288979	Other
